sentence id,sentence,PLL score,nr. of tokens
tensor(905),The provost applauded the psychiatrist.,-46.221351623535156,12
tensor(906),The provost was applauded by the psychiatrist.,-48.741482734680176,14
tensor(907),The psychiatrist was applauded by the provost.,-43.66601753234863,14
tensor(908),The refugee provoked the homeless person.,-33.795806884765625,9
tensor(909),The homeless person provoked the refugee.,-31.37941026687622,9
tensor(910),The homeless person was provoked by the refugee.,-29.716391563415527,11
tensor(911),The refugee was provoked by the homeless person.,-32.12611389160156,11
tensor(912),The asylum seeker goaded the vagrant.,-45.16557693481445,13
tensor(913),The vagrant goaded the asylum seeker.,-42.75519561767578,13
tensor(914),The vagrant was goaded by the asylum seeker.,-43.05235958099365,15
tensor(915),The asylum seeker was goaded by the vagrant.,-42.521931171417236,15
tensor(916),The interpreter swindled the messenger.,-30.528374195098877,10
tensor(917),The messenger swindled the interpreter.,-30.069934368133545,10
tensor(918),The messenger was swindled by the interpreter.,-34.41576099395752,12
tensor(919),The interpreter was swindled by the messenger.,-34.607909202575684,12
tensor(920),The translator deceived the courier.,-28.277215003967285,10
tensor(921),The courier deceived the translator.,-28.84700059890747,10
tensor(922),The courier was deceived by the translator.,-31.81689453125,12
tensor(923),The translator was deceived by the courier.,-31.287789821624756,12
tensor(924),The gangster hated the governor.,-26.030182361602783,8
tensor(925),The governor hated the gangster.,-24.321895599365234,8
tensor(926),The governor was hated by the gangster.,-30.24539041519165,10
tensor(927),The gangster was hated by the governor.,-26.259138584136963,10
tensor(928),The hoodlum abhorred the chancellor.,-44.66521978378296,12
tensor(929),The chancellor abhorred the hoodlum.,-43.54102087020874,12
tensor(930),The chancellor was abhorred by the hoodlum.,-43.04448747634888,14
tensor(931),The hoodlum was abhorred by the chancellor.,-42.16308403015137,14
tensor(932),The planner convinced the customer.,-26.73321771621704,9
tensor(933),The customer convinced the planner.,-30.261666297912598,9
tensor(934),The customer was convinced by the planner.,-25.243696689605713,11
tensor(935),The planner was convinced by the customer.,-29.18509292602539,11
tensor(936),The organizer persuaded the buyer.,-28.128520488739014,8
tensor(937),The buyer persuaded the organizer.,-29.41425895690918,8
tensor(938),The buyer was persuaded by the organizer.,-24.154444694519043,10
tensor(939),The organizer was persuaded by the buyer.,-25.763710975646973,10
tensor(940),The wizard protected the gnome.,-35.033724308013916,10
tensor(941),The gnome protected the wizard.,-33.27536964416504,10
tensor(942),The gnome was protected by the wizard.,-33.5897912979126,12
tensor(943),The wizard was protected by the gnome.,-35.914921283721924,12
tensor(944),The sorcerer defended the dwarf.,-25.110297203063965,9
tensor(945),The dwarf defended the sorcerer.,-23.382380485534668,9
tensor(946),The dwarf was defended by the sorcerer.,-28.529556274414062,11
tensor(947),The sorcerer was defended by the dwarf.,-26.495941638946533,11
tensor(948),The student befuddled the professor.,-34.71391296386719,10
tensor(949),The professor befuddled the student.,-32.182777404785156,10
tensor(950),The professor was befuddled by the student.,-37.64652061462402,12
tensor(951),The student was befuddled by the professor.,-33.966254234313965,12
tensor(952),The scholar confused the lecturer.,-30.8542423248291,8
tensor(953),The lecturer confused the scholar.,-29.777759075164795,8
tensor(954),The lecturer was confused by the scholar.,-31.520833015441895,10
tensor(955),The scholar was confused by the lecturer.,-29.657859325408936,10
tensor(956),The invader spotted the sentry.,-30.976377964019775,10
tensor(957),The sentry spotted the invader.,-28.17195463180542,10
tensor(958),The sentry was spotted by the invader.,-31.658830642700195,12
tensor(959),The invader was spotted by the sentry.,-32.81569957733154,12
tensor(960),The intruder sighted the watchman.,-28.969785690307617,10
tensor(961),The watchman sighted the intruder.,-26.51381015777588,10
tensor(962),The watchman was sighted by the intruder.,-27.29279661178589,12
tensor(963),The intruder was sighted by the watchman.,-27.108174324035645,12
tensor(964),The supplier reimbursed the merchant.,-44.47457456588745,11
tensor(965),The merchant reimbursed the supplier.,-43.77535820007324,11
tensor(966),The merchant was reimbursed by the supplier.,-39.187682151794434,13
tensor(967),The supplier was reimbursed by the merchant.,-38.373310565948486,13
tensor(968),The wholesaler compensated the trader.,-31.655078887939453,10
tensor(969),The trader compensated the wholesaler.,-30.1934175491333,10
tensor(970),The trader was compensated by the wholesaler.,-29.04276990890503,12
tensor(971),The wholesaler was compensated by the trader.,-30.348341941833496,12
tensor(972),The accuser confronted the vandal.,-28.92400026321411,11
tensor(973),The vandal confronted the accuser.,-29.12967014312744,11
tensor(974),The vandal was confronted by the accuser.,-29.90617561340332,13
tensor(975),The accuser was confronted by the vandal.,-31.88262128829956,13
tensor(976),The plaintiff accosted the thug.,-37.84567165374756,11
tensor(977),The thug accosted the plaintiff.,-39.537652015686035,11
tensor(978),The thug was accosted by the plaintiff.,-40.150221824645996,13
tensor(979),The plaintiff was accosted by the thug.,-42.19185733795166,13
tensor(980),The trickster bemused the idiot.,-39.02939462661743,11
tensor(981),The idiot bemused the trickster.,-40.61613655090332,11
tensor(982),The idiot was bemused by the trickster.,-36.86232042312622,13
tensor(983),The trickster was bemused by the idiot.,-38.24955129623413,13
tensor(984),The swindler puzzled the fool.,-40.99243688583374,10
tensor(985),The fool puzzled the swindler.,-40.27157735824585,10
tensor(986),The fool was puzzled by the swindler.,-32.17007923126221,12
tensor(987),The swindler was puzzled by the fool.,-34.24186420440674,12
tensor(988),The protestor quoted the leader.,-28.026895999908447,9
tensor(989),The leader quoted the protestor.,-28.757247924804688,9
tensor(990),The leader was quoted by the protestor.,-30.777559280395508,11
tensor(991),The protestor was quoted by the leader.,-27.38307523727417,11
tensor(992),The striker cited the chief.,-33.16538715362549,8
tensor(993),The chief cited the striker.,-33.276100158691406,8
tensor(994),The chief was cited by the striker.,-34.206275939941406,10
tensor(995),The striker was cited by the chief.,-30.38166332244873,10
tensor(996),The postal worker repulsed the taxi-driver.,-19.632235527038574,11
tensor(997),The taxi-driver repulsed the postal worker.,-21.091864109039307,11
tensor(998),The taxi-driver was repulsed by the postal worker.,-20.455764293670654,13
tensor(999),The postal worker was repulsed by the taxi-driver.,-20.162114143371582,13
tensor(1000),The letter carrier disgusted the cabbie.,-33.18550634384155,10
tensor(1001),The cabbie disgusted the letter carrier.,-37.32972812652588,10
tensor(1002),The cabbie was disgusted by the letter carrier.,-35.542972564697266,12
tensor(1003),The letter carrier was disgusted by the cabbie.,-36.73217487335205,12
tensor(1004),The competitor agitated the rival.,-34.454349994659424,8
tensor(1005),The rival agitated the competitor.,-34.909324645996094,8
tensor(1006),The rival was agitated by the competitor.,-31.600691318511963,10
tensor(1007),The competitor was agitated by the rival.,-32.15010213851929,10
tensor(1008),The contender flustered the opponent.,-35.90598154067993,9
tensor(1009),The opponent flustered the contender.,-34.795029640197754,9
tensor(1010),The opponent was flustered by the contender.,-38.036672592163086,11
tensor(1011),The contender was flustered by the opponent.,-39.63539981842041,11
tensor(1012),The culprit betrayed the hunter.,-32.288437843322754,11
tensor(1013),The hunter betrayed the culprit.,-32.02098035812378,11
tensor(1014),The hunter was betrayed by the culprit.,-28.635460376739502,13
tensor(1015),The culprit was betrayed by the hunter.,-27.864225387573242,13
tensor(1016),The botanist respected the partner.,-32.12679862976074,8
tensor(1017),The partner respected the botanist.,-35.02870559692383,8
tensor(1018),The partner was respected by the botanist.,-33.323023319244385,10
tensor(1019),The botanist was respected by the partner.,-34.39713001251221,10
tensor(1020),The flora specialist esteemed the collaborator.,-45.65267324447632,10
tensor(1021),The collaborator esteemed the flora specialist.,-45.71794509887695,10
tensor(1022),The collaborator was esteemed by the flora specialist.,-47.00269794464111,12
tensor(1023),The flora specialist was esteemed by the collaborator.,-46.82846736907959,12
tensor(1024),The pacifist placated the zealot.,-54.62082815170288,15
tensor(1025),The zealot placated the pacifist.,-52.330124378204346,15
tensor(1026),The zealot was placated by the pacifist.,-51.816256523132324,17
tensor(1027),The pacifist was placated by the zealot.,-52.52928686141968,17
tensor(1028),The scoundrel beat the protagonist.,-44.16612768173218,11
tensor(1029),The protagonist beat the scoundrel.,-44.438055992126465,11
tensor(1030),The protagonist was beaten by the scoundrel.,-38.26853942871094,13
tensor(1031),The scoundrel was beaten by the protagonist.,-36.555781841278076,13
tensor(1032),The rogue defeated the main character.,-22.738102912902832,9
tensor(1033),The main character defeated the rogue.,-21.902220726013184,9
tensor(1034),The main character was defeated by the rogue.,-18.77134418487549,11
tensor(1035),The rogue was defeated by the main character.,-17.685675621032715,11
tensor(1036),The sociologist accepted the offer.,-20.21874761581421,9
tensor(1037),The offer accepted the sociologist.,-34.559160232543945,9
tensor(1038),The offer was accepted by the sociologist.,-24.963854789733887,11
tensor(1039),The sociologist was accepted by the offer.,-39.04826736450195,11
tensor(1040),The boyfriend basted the turkey.,-38.9581823348999,10
tensor(1041),The turkey basted the boyfriend.,-38.70233488082886,10
tensor(1042),The turkey was basted by the boyfriend.,-40.22823429107666,12
tensor(1043),The boyfriend was basted by the turkey.,-43.15989637374878,12
tensor(1044),The caseworker posed the question.,-23.553336143493652,10
tensor(1045),The question posed the caseworker.,-34.71458339691162,10
tensor(1046),The question was posed by the caseworker.,-24.443647384643555,12
tensor(1047),The caseworker was posed by the question.,-42.040189266204834,12
tensor(1048),The ditch digger bent the wire.,-32.85344457626343,10
tensor(1049),The wire bent the ditch digger.,-38.60554885864258,10
tensor(1050),The wire was bent by the ditch digger.,-36.25129985809326,12
tensor(1051),The ditch digger was bent by the wire.,-34.37138795852661,12
tensor(1052),The uncle hung the ornament.,-39.845415115356445,10
tensor(1053),The ornament hung the uncle.,-48.59603500366211,10
tensor(1054),The ornament was hung by the uncle.,-39.87941932678223,12
tensor(1055),The uncle was hung by the ornament.,-44.11055374145508,12
tensor(1056),The attendant pressed the button.,-7.1252875328063965,8
tensor(1057),The button pressed the attendant.,-24.917373180389404,8
tensor(1058),The button was pressed by the attendant.,-8.762884140014648,10
tensor(1059),The attendant was pressed by the button.,-25.801225662231445,10
tensor(1060),The bum stole the necklace.,-23.465487480163574,9
tensor(1061),The necklace stole the bum.,-33.06142520904541,9
tensor(1062),The necklace was stolen by the bum.,-21.96705913543701,11
tensor(1063),The bum was stolen by the necklace.,-36.09729194641113,11
tensor(1064),The potter molded the clay.,-23.898972511291504,10
tensor(1065),The clay molded the potter.,-28.807124137878418,10
tensor(1066),The clay was molded by the potter.,-25.41388511657715,12
tensor(1067),The potter was molded by the clay.,-40.008102893829346,12
tensor(1068),The guarantor initialed the form.,-46.70270395278931,12
tensor(1069),The form initialed the guarantor.,-51.44789123535156,12
tensor(1070),The form was initialed by the guarantor.,-48.47831583023071,14
tensor(1071),The guarantor was initialed by the form.,-55.44190311431885,14
tensor(1072),The couch-potato forgot the umbrella.,-35.08948755264282,10
tensor(1073),The umbrella forgot the couch-potato.,-36.40602684020996,10
tensor(1074),The umbrella was forgotten by the couch-potato.,-32.476221561431885,12
tensor(1075),The couch-potato was forgotten by the umbrella.,-34.20908880233765,12
tensor(1076),The groupie attended the concert.,-28.224402904510498,9
tensor(1077),The concert attended the groupie.,-42.43932056427002,9
tensor(1078),The concert was attended by the groupie.,-26.84604263305664,11
tensor(1079),The groupie was attended by the concert.,-40.12713050842285,11
tensor(1080),The hacker memorized the password.,-30.857614040374756,11
tensor(1081),The password memorized the hacker.,-38.8153133392334,11
tensor(1082),The password was memorized by the hacker.,-34.210631370544434,13
tensor(1083),The hacker was memorized by the password.,-44.48676633834839,13
tensor(1084),The marine packed the bag.,-20.1036696434021,8
tensor(1085),The bag packed the marine.,-32.227725982666016,8
tensor(1086),The bag was packed by the marine.,-21.185203075408936,10
tensor(1087),The marine was packed by the bag.,-40.57482576370239,10
tensor(1088),The seamstress ironed the shirt.,-42.49814748764038,12
tensor(1089),The shirt ironed the seamstress.,-48.67790126800537,12
tensor(1090),The shirt was ironed by the seamstress.,-43.001224994659424,14
tensor(1091),The seamstress was ironed by the shirt.,-51.03310012817383,14
tensor(1092),The confectioner sprinkled the sugar.,-39.98775911331177,13
tensor(1093),The sugar sprinkled the confectioner.,-44.50531768798828,13
tensor(1094),The sugar was sprinkled by the confectioner.,-47.320960998535156,15
tensor(1095),The confectioner was sprinkled by the sugar.,-56.29582214355469,15
tensor(1096),The voter sealed the envelope.,-21.46737003326416,8
tensor(1097),The envelope sealed the voter.,-29.507241249084473,8
tensor(1098),The envelope was sealed by the voter.,-19.182787895202637,10
tensor(1099),The voter was sealed by the envelope.,-38.60768699645996,10
tensor(1100),The fisherman emptied the trashcan.,-22.556230545043945,10
tensor(1101),The trashcan emptied the fisherman.,-37.23865842819214,10
tensor(1102),The trashcan was emptied by the fisherman.,-23.57090997695923,12
tensor(1103),The fisherman was emptied by the trashcan.,-41.550209522247314,12
tensor(1104),The cellist received the prize.,-22.231667518615723,9
tensor(1105),The prize received the cellist.,-30.57979679107666,9
tensor(1106),The prize was received by the cellist.,-25.844717502593994,11
tensor(1107),The cellist was received by the prize.,-34.90892791748047,11
tensor(1108),The cheapskate rated the service.,-41.11842060089111,10
tensor(1109),The service rated the cheapskate.,-49.40437078475952,10
tensor(1110),The service was rated by the cheapskate.,-47.92091464996338,12
tensor(1111),The cheapskate was rated by the service.,-49.00709295272827,12
tensor(1112),The schoolgirl borrowed the key.,-25.791847229003906,9
tensor(1113),The key borrowed the schoolgirl.,-43.86788320541382,9
tensor(1114),The key was borrowed by the schoolgirl.,-27.212433338165283,11
tensor(1115),The schoolgirl was borrowed by the key.,-45.12100839614868,11
tensor(1116),The bookworm recited the poem.,-21.674516677856445,9
tensor(1117),The poem recited the bookworm.,-41.48066425323486,9
tensor(1118),The poem was recited by the bookworm.,-20.94233512878418,11
tensor(1119),The bookworm was recited by the poem.,-43.67631149291992,11
tensor(1120),The diver recharged the battery.,-19.290046215057373,9
tensor(1121),The battery recharged the diver.,-29.337160110473633,9
tensor(1122),The battery was recharged by the diver.,-28.938861846923828,11
tensor(1123),The diver was recharged by the battery.,-34.12918663024902,11
tensor(1124),The poker player won the game.,-13.373311042785645,9
tensor(1125),The game won the poker player.,-28.773576259613037,9
tensor(1126),The game was won by the poker player.,-17.383885383605957,11
tensor(1127),The poker player was won by the game.,-32.31268501281738,11
tensor(1128),The copycat redecorated the apartment.,-43.3302001953125,12
tensor(1129),The apartment redecorated the copycat.,-53.867751598358154,12
tensor(1130),The apartment was redecorated by the copycat.,-44.97299766540527,14
tensor(1131),The copycat was redecorated by the apartment.,-55.39550495147705,14
tensor(1132),The winemaker uncorked the bottle.,-30.198694229125977,11
tensor(1133),The bottle uncorked the winemaker.,-43.85145330429077,11
tensor(1134),The bottle was uncorked by the winemaker.,-24.872742176055908,13
tensor(1135),The winemaker was uncorked by the bottle.,-37.83550453186035,13
tensor(1136),The exterminator filed the complaint.,-31.438258171081543,11
tensor(1137),The complaint filed the exterminator.,-44.27866744995117,11
tensor(1138),The complaint was filed by the exterminator.,-32.90518283843994,13
tensor(1139),The exterminator was filed by the complaint.,-53.26878213882446,13
tensor(1140),The minuteman loaded the gun.,-30.39907932281494,9
tensor(1141),The gun loaded the minuteman.,-38.457215785980225,9
tensor(1142),The gun was loaded by the minuteman.,-28.00840663909912,11
tensor(1143),The minuteman was loaded by the gun.,-39.334529399871826,11
tensor(1144),The bookseller calculated the profit.,-24.451364040374756,9
tensor(1145),The profit calculated the bookseller.,-41.64037036895752,9
tensor(1146),The profit was calculated by the bookseller.,-23.777687549591064,11
tensor(1147),The bookseller was calculated by the profit.,-39.92009925842285,11
tensor(1148),The count inherited the painting.,-22.718050479888916,8
tensor(1149),The painting inherited the count.,-35.17474555969238,8
tensor(1150),The painting was inherited by the count.,-22.171138763427734,10
tensor(1151),The count was inherited by the painting.,-37.6370210647583,10
tensor(1152),The groundskeeper changed the light bulb.,-23.616628170013428,10
tensor(1153),The light bulb changed the groundskeeper.,-29.62072467803955,10
tensor(1154),The light bulb was changed by the groundskeeper.,-22.939402103424072,12
tensor(1155),The groundskeeper was changed by the light bulb.,-34.5527138710022,12
tensor(1156),The marcher sang the anthem.,-18.082921981811523,9
tensor(1157),The anthem sang the marcher.,-31.42127227783203,9
tensor(1158),The anthem was sung by the marcher.,-19.80474281311035,11
tensor(1159),The marcher was sung by the anthem.,-34.78548622131348,11
tensor(1160),The deckhand unlocked the door.,-16.039490699768066,9
tensor(1161),The door unlocked the deckhand.,-25.861760139465332,9
tensor(1162),The door was unlocked by the deckhand.,-16.339505195617676,11
tensor(1163),The deckhand was unlocked by the door.,-29.73263454437256,11
tensor(1164),The supremacist established the fund.,-44.21480655670166,12
tensor(1165),The fund established the supremacist.,-49.586442947387695,12
tensor(1166),The fund was established by the supremacist.,-44.15419054031372,14
tensor(1167),The supremacist was established by the fund.,-52.92439889907837,14
tensor(1168),The house sitter watered the plant.,-36.82740259170532,11
tensor(1169),The plant watered the house sitter.,-38.04322385787964,11
tensor(1170),The plant was watered by the house sitter.,-33.77888870239258,13
tensor(1171),The house sitter was watered by the plant.,-38.573240756988525,13
tensor(1172),The interviewee wrinkled the suit.,-35.8834171295166,9
tensor(1173),The suit wrinkled the interviewee.,-36.063093185424805,9
tensor(1174),The suit was wrinkled by the interviewee.,-33.04620838165283,11
tensor(1175),The interviewee was wrinkled by the suit.,-39.515381813049316,11
tensor(1176),The cryptographer sent the letter.,-22.08903217315674,10
tensor(1177),The letter sent the cryptographer.,-33.69415092468262,10
tensor(1178),The letter was sent by the cryptographer.,-23.471407890319824,12
tensor(1179),The cryptographer was sent by the letter.,-35.50672483444214,12
tensor(1180),The bellboy erased the message.,-22.457361221313477,9
tensor(1181),The message erased the bellboy.,-36.75106620788574,9
tensor(1182),The message was erased by the bellboy.,-25.527610778808594,11
tensor(1183),The bellboy was erased by the message.,-39.396127700805664,11
tensor(1184),The forger shipped the package.,-28.086301803588867,9
tensor(1185),The package shipped the forger.,-42.18913459777832,9
tensor(1186),The package was shipped by the forger.,-31.414047718048096,11
tensor(1187),The forger was shipped by the package.,-49.43635034561157,11
tensor(1188),The crackhead smoked the pipe.,-28.84525775909424,9
tensor(1189),The pipe smoked the crackhead.,-42.526227951049805,9
tensor(1190),The pipe was smoked by the crackhead.,-29.220789909362793,11
tensor(1191),The crackhead was smoked by the pipe.,-36.16196584701538,11
tensor(1192),The manicurist rescheduled the appointment.,-58.375187397003174,14
tensor(1193),The appointment rescheduled the manicurist.,-61.37691879272461,14
tensor(1194),The appointment was rescheduled by the manicurist.,-56.44235944747925,16
tensor(1195),The manicurist was rescheduled by the appointment.,-66.60404062271118,16
tensor(1196),The charlatan burned the contract.,-36.4885687828064,11
tensor(1197),The contract burned the charlatan.,-40.30793857574463,11
tensor(1198),The contract was burnt by the charlatan.,-38.52383995056152,13
tensor(1199),The charlatan was burnt by the contract.,-47.71331739425659,13
tensor(1200),The tanner placed the order.,-24.35487699508667,9
tensor(1201),The order placed the tanner.,-38.00337362289429,9
tensor(1202),The order was placed by the tanner.,-28.589956283569336,11
tensor(1203),The tanner was placed by the order.,-41.67062473297119,11
tensor(1204),The archaeologist canceled the trip.,-22.553142070770264,8
tensor(1205),The trip canceled the archaeologist.,-34.37392711639404,8
tensor(1206),The trip was canceled by the archaeologist.,-23.865002155303955,10
tensor(1207),The archaeologist was canceled by the trip.,-44.23368453979492,10
tensor(1208),The Frenchman sliced the baguette.,-35.517680168151855,11
tensor(1209),The baguette sliced the Frenchman.,-37.92660140991211,11
tensor(1210),The baguette was sliced by the Frenchman.,-36.70956468582153,13
tensor(1211),The Frenchman was sliced by the baguette.,-45.107563972473145,13
tensor(1212),The producer cast the actress.,-20.05776023864746,8
tensor(1213),The actress cast the producer.,-26.14826774597168,8
tensor(1214),The actress was cast by the producer.,-15.181395530700684,10
tensor(1215),The producer was cast by the actress.,-24.71247148513794,10
tensor(1216),The exorcist vanquished the spirit.,-31.94482707977295,11
tensor(1217),The spirit vanquished the exorcist.,-31.073781967163086,11
tensor(1218),The spirit was vanquished by the exorcist.,-35.20054388046265,13
tensor(1219),The exorcist was vanquished by the spirit.,-35.942306995391846,13
tensor(1220),The barber shaved the old man.,-23.382667541503906,10
tensor(1221),The old man shaved the barber.,-25.20878314971924,10
tensor(1222),The old man was shaved by the barber.,-23.50804328918457,12
tensor(1223),The barber was shaved by the old man.,-23.57176399230957,12
tensor(1224),The paparazzi stalked the pop star.,-39.46197700500488,12
tensor(1225),The pop star stalked the paparazzi.,-37.85688877105713,12
tensor(1226),The pop star was stalked by the paparazzi.,-36.52207326889038,14
tensor(1227),The paparazzi was stalked by the pop star.,-40.45503282546997,14
tensor(1228),The brunette tipped the busboy.,-39.50124740600586,11
tensor(1229),The busboy tipped the brunette.,-38.46667528152466,11
tensor(1230),The busboy was tipped by the brunette.,-40.4886417388916,13
tensor(1231),The brunette was tipped by the busboy.,-37.173779010772705,13
tensor(1232),The roommate adopted the newborn.,-32.32804584503174,8
tensor(1233),The newborn adopted the roommate.,-36.57690715789795,8
tensor(1234),The newborn was adopted by the roommate.,-30.278348922729492,10
tensor(1235),The roommate was adopted by the newborn.,-30.789113998413086,10
tensor(1236),The cartoonist sketched the unicyclist.,-53.590773582458496,13
tensor(1237),The unicyclist sketched the cartoonist.,-58.02861213684082,13
tensor(1238),The unicyclist was sketched by the cartoonist.,-50.52762985229492,15
tensor(1239),The cartoonist was sketched by the unicyclist.,-56.96242094039917,15
tensor(1240),The streetwalker undercharged the seaman.,-49.549885749816895,12
tensor(1241),The seaman undercharged the streetwalker.,-49.680288791656494,12
tensor(1242),The seaman was undercharged by the streetwalker.,-53.5011830329895,14
tensor(1243),The streetwalker was undercharged by the seaman.,-53.053844928741455,14
tensor(1244),The urologist treated the widower.,-43.7210807800293,11
tensor(1245),The widower treated the urologist.,-43.13704538345337,11
tensor(1246),The widower was treated by the urologist.,-38.32306957244873,13
tensor(1247),The urologist was treated by the widower.,-38.35587453842163,13
tensor(1248),The jury acquitted the economist.,-18.953125953674316,8
tensor(1249),The economist acquitted the jury.,-30.225167274475098,8
tensor(1250),The economist was acquitted by the jury.,-15.412178993225098,10
tensor(1251),The jury was acquitted by the economist.,-33.626017570495605,10
tensor(1252),The freshman dodged the bully.,-28.42494487762451,10
tensor(1253),The bully dodged the freshman.,-27.97716760635376,10
tensor(1254),The bully was dodged by the freshman.,-32.18411111831665,12
tensor(1255),The freshman was dodged by the bully.,-33.95335674285889,12
tensor(1256),The nun reproached the hedonist.,-44.049110412597656,13
tensor(1257),The hedonist reproached the nun.,-47.26847219467163,13
tensor(1258),The hedonist was reproached by the nun.,-44.325584411621094,15
tensor(1259),The nun was reproached by the hedonist.,-47.600736141204834,15
tensor(1260),The librarian admonished the plagiarist.,-45.46810483932495,13
tensor(1261),The plagiarist admonished the librarian.,-45.400779724121094,13
tensor(1262),The plagiarist was admonished by the librarian.,-42.23620080947876,15
tensor(1263),The librarian was admonished by the plagiarist.,-42.9995698928833,15
tensor(1264),The colonel supervised the cadet.,-25.341195583343506,8
tensor(1265),The cadet supervised the colonel.,-33.00282382965088,8
tensor(1266),The cadet was supervised by the colonel.,-24.187880516052246,10
tensor(1267),The colonel was supervised by the cadet.,-30.204712867736816,10
tensor(1268),The abolitionist hid the slave.,-33.50080680847168,9
tensor(1269),The slave hid the abolitionist.,-35.83189392089844,9
tensor(1270),The slave was hidden by the abolitionist.,-32.93110799789429,11
tensor(1271),The abolitionist was hidden by the slave.,-33.858742237091064,11
tensor(1272),The personal trainer weighed the Olympian.,-39.4784517288208,10
tensor(1273),The Olympian weighed the personal trainer.,-40.866981983184814,10
tensor(1274),The Olympian was weighed by the personal trainer.,-32.12494087219238,12
tensor(1275),The personal trainer was weighed by the Olympian.,-43.78524971008301,12
tensor(1276),The zookeeper fed the giraffe.,-36.92102098464966,11
tensor(1277),The giraffe fed the zookeeper.,-37.64834690093994,11
tensor(1278),The giraffe was fed by the zookeeper.,-33.1570611000061,13
tensor(1279),The zookeeper was fed by the giraffe.,-38.836092472076416,13
tensor(1280),The masseuse relaxed the linebacker.,-43.28519916534424,10
tensor(1281),The linebacker relaxed the masseuse.,-44.616347312927246,10
tensor(1282),The linebacker was relaxed by the masseuse.,-48.23710918426514,12
tensor(1283),The masseuse was relaxed by the linebacker.,-49.223899841308594,12
tensor(1284),The page obeyed the noble.,-29.665671348571777,8
tensor(1285),The noble obeyed the page.,-30.104869842529297,8
tensor(1286),The noble was obeyed by the page.,-29.793421268463135,10
tensor(1287),The page was obeyed by the noble.,-29.849337100982666,10
tensor(1288),The lion chased the tour-guide.,-19.92721462249756,10
tensor(1289),The tour-guide chased the lion.,-19.270750045776367,10
tensor(1290),The tour-guide was chased by the lion.,-18.119807243347168,12
tensor(1291),The lion was chased by the tour-guide.,-20.309089183807373,12
tensor(1292),The caretaker quieted the orphan.,-30.667619705200195,9
tensor(1293),The orphan quieted the caretaker.,-33.2476749420166,9
tensor(1294),The orphan was quieted by the caretaker.,-31.514619827270508,11
tensor(1295),The caretaker was quieted by the orphan.,-35.604806900024414,11
tensor(1296),The tennis player thanked the chiropractor.,-46.53009510040283,12
tensor(1297),The chiropractor thanked the tennis player.,-47.60301113128662,12
tensor(1298),The chiropractor was thanked by the tennis player.,-43.94281625747681,14
tensor(1299),The tennis player was thanked by the chiropractor.,-42.461185455322266,14
tensor(1300),The experimenter recruited the subject.,-25.438258171081543,9
tensor(1301),The subject recruited the experimenter.,-33.179667472839355,9
tensor(1302),The subject was recruited by the experimenter.,-25.187429904937744,11
tensor(1303),The experimenter was recruited by the subject.,-29.074520587921143,11
tensor(1304),The mother disciplined the toddler.,-22.764100074768066,10
tensor(1305),The toddler disciplined the mother.,-27.506805419921875,10
tensor(1306),The toddler was disciplined by the mother.,-29.578405380249023,12
tensor(1307),The mother was disciplined by the toddler.,-31.870065689086914,12
tensor(1308),The assistant principal expelled the sociopath.,-42.899702072143555,10
tensor(1309),The sociopath expelled the assistant principal.,-42.38765525817871,10
tensor(1310),The sociopath was expelled by the assistant principal.,-36.72922897338867,12
tensor(1311),The assistant principal was expelled by the sociopath.,-40.99488544464111,12
tensor(1312),The channeler sensed the ghost.,-25.490339756011963,9
tensor(1313),The ghost sensed the channeler.,-30.77966547012329,9
tensor(1314),The ghost was sensed by the channeler.,-24.545767307281494,11
tensor(1315),The channeler was sensed by the ghost.,-27.813929080963135,11
tensor(1316),The union ousted the whistle-blower.,-23.33951473236084,12
tensor(1317),The whistle-blower ousted the union.,-23.772953510284424,12
tensor(1318),The whistle-blower was ousted by the union.,-26.090115070343018,14
tensor(1319),The union was ousted by the whistle-blower.,-23.505313396453857,14
tensor(1320),The huntsman trapped the deer.,-26.138906478881836,9
tensor(1321),The deer trapped the huntsman.,-24.137264728546143,9
tensor(1322),The deer was trapped by the huntsman.,-25.337936401367188,11
tensor(1323),The huntsman was trapped by the deer.,-25.414809703826904,11
tensor(1324),The cardiologist discredited the quack.,-55.00977611541748,14
tensor(1325),The quack discredited the cardiologist.,-56.93575572967529,14
tensor(1326),The quack was discredited by the cardiologist.,-54.114136695861816,16
tensor(1327),The cardiologist was discredited by the quack.,-51.966797828674316,16
tensor(1328),The bailiff released the ruffian.,-32.18931341171265,11
tensor(1329),The ruffian released the bailiff.,-32.23100996017456,11
tensor(1330),The ruffian was released by the bailiff.,-30.724497318267822,13
tensor(1331),The bailiff was released by the ruffian.,-36.20036697387695,13
tensor(1332),The shark mauled the snorkeler.,-41.418030738830566,13
tensor(1333),The snorkeler mauled the shark.,-42.22417116165161,13
tensor(1334),The snorkeler was mauled by the shark.,-38.36775541305542,15
tensor(1335),The shark was mauled by the snorkeler.,-41.6625714302063,15
tensor(1336),The president pardoned the traitor.,-27.528589725494385,9
tensor(1337),The traitor pardoned the president.,-33.89796829223633,9
tensor(1338),The traitor was pardoned by the president.,-20.781274795532227,11
tensor(1339),The president was pardoned by the traitor.,-32.93217134475708,11
tensor(1340),The au pair spanked the girl.,-24.142333030700684,10
tensor(1341),The girl spanked the au pair.,-26.083677291870117,10
