sentence id,sentence,PLL score,nr. of tokens
tensor(906),The provost was applauded by the psychiatrist.,-49.1367301940918,9
tensor(907),The psychiatrist was applauded by the provost.,-47.962852478027344,9
tensor(908),The refugee provoked the homeless person.,-45.91448974609375,7
tensor(909),The homeless person provoked the refugee.,-43.844093322753906,7
tensor(910),The homeless person was provoked by the refugee.,-46.20310974121094,9
tensor(911),The refugee was provoked by the homeless person.,-48.51548385620117,9
tensor(912),The asylum seeker goaded the vagrant.,-49.71710968017578,9
tensor(913),The vagrant goaded the asylum seeker.,-51.422706604003906,9
tensor(914),The vagrant was goaded by the asylum seeker.,-52.27003479003906,11
tensor(915),The asylum seeker was goaded by the vagrant.,-47.09964370727539,11
tensor(916),The interpreter swindled the messenger.,-44.69752883911133,8
tensor(917),The messenger swindled the interpreter.,-44.049930572509766,8
tensor(918),The messenger was swindled by the interpreter.,-46.22924041748047,10
tensor(919),The interpreter was swindled by the messenger.,-46.03914260864258,10
tensor(920),The translator deceived the courier.,-41.40253448486328,6
tensor(921),The courier deceived the translator.,-42.51100158691406,6
tensor(922),The courier was deceived by the translator.,-43.54014587402344,8
tensor(923),The translator was deceived by the courier.,-40.93318557739258,8
tensor(924),The gangster hated the governor.,-38.642433166503906,7
tensor(925),The governor hated the gangster.,-38.2497673034668,7
tensor(926),The governor was hated by the gangster.,-43.699867248535156,9
tensor(927),The gangster was hated by the governor.,-43.18345642089844,9
tensor(928),The hoodlum abhorred the chancellor.,-47.597835540771484,9
tensor(929),The chancellor abhorred the hoodlum.,-47.486602783203125,9
tensor(930),The chancellor was abhorred by the hoodlum.,-50.412628173828125,11
tensor(931),The hoodlum was abhorred by the chancellor.,-49.877891540527344,11
tensor(932),The planner convinced the customer.,-43.018714904785156,6
tensor(933),The customer convinced the planner.,-40.523773193359375,6
tensor(934),The customer was convinced by the planner.,-42.07515335083008,8
tensor(935),The planner was convinced by the customer.,-42.313743591308594,8
tensor(936),The organizer persuaded the buyer.,-43.3055419921875,6
tensor(937),The buyer persuaded the organizer.,-43.56303405761719,6
tensor(938),The buyer was persuaded by the organizer.,-42.82204818725586,8
tensor(939),The organizer was persuaded by the buyer.,-43.62644958496094,8
tensor(940),The wizard protected the gnome.,-38.247074127197266,7
tensor(941),The gnome protected the wizard.,-39.080902099609375,7
tensor(942),The gnome was protected by the wizard.,-37.558815002441406,9
tensor(943),The wizard was protected by the gnome.,-40.04536437988281,9
tensor(944),The sorcerer defended the dwarf.,-38.50298309326172,6
tensor(945),The dwarf defended the sorcerer.,-42.90969467163086,6
tensor(946),The dwarf was defended by the sorcerer.,-44.21427536010742,8
tensor(947),The sorcerer was defended by the dwarf.,-40.815059661865234,8
tensor(948),The student befuddled the professor.,-33.870643615722656,8
tensor(949),The professor befuddled the student.,-33.419830322265625,8
tensor(950),The professor was befuddled by the student.,-36.54887771606445,10
tensor(951),The student was befuddled by the professor.,-40.88568115234375,10
tensor(952),The scholar confused the lecturer.,-44.12950897216797,6
tensor(953),The lecturer confused the scholar.,-42.76325225830078,6
tensor(954),The lecturer was confused by the scholar.,-42.91665267944336,8
tensor(955),The scholar was confused by the lecturer.,-42.304840087890625,8
tensor(956),The invader spotted the sentry.,-40.637367248535156,8
tensor(957),The sentry spotted the invader.,-38.2106819152832,8
tensor(958),The sentry was spotted by the invader.,-45.481285095214844,10
tensor(959),The invader was spotted by the sentry.,-41.49689483642578,10
tensor(960),The intruder sighted the watchman.,-46.13178634643555,8
tensor(961),The watchman sighted the intruder.,-37.852149963378906,8
tensor(962),The watchman was sighted by the intruder.,-46.242462158203125,10
tensor(963),The intruder was sighted by the watchman.,-43.87350082397461,10
tensor(964),The supplier reimbursed the merchant.,-38.55670928955078,7
tensor(965),The merchant reimbursed the supplier.,-40.043052673339844,7
tensor(966),The merchant was reimbursed by the supplier.,-39.60816955566406,9
tensor(967),The supplier was reimbursed by the merchant.,-40.192874908447266,9
tensor(968),The wholesaler compensated the trader.,-42.02585220336914,7
tensor(969),The trader compensated the wholesaler.,-44.46429443359375,7
tensor(970),The trader was compensated by the wholesaler.,-43.31512451171875,9
tensor(971),The wholesaler was compensated by the trader.,-42.148983001708984,9
tensor(972),The accuser confronted the vandal.,-41.43811798095703,6
tensor(973),The vandal confronted the accuser.,-40.85070037841797,6
tensor(974),The vandal was confronted by the accuser.,-40.411460876464844,8
tensor(975),The accuser was confronted by the vandal.,-43.97492218017578,8
tensor(976),The plaintiff accosted the thug.,-40.80917739868164,8
tensor(977),The thug accosted the plaintiff.,-40.39683151245117,8
tensor(978),The thug was accosted by the plaintiff.,-42.686161041259766,10
tensor(979),The plaintiff was accosted by the thug.,-40.66520309448242,10
tensor(980),The trickster bemused the idiot.,-49.59033203125,9
tensor(981),The idiot bemused the trickster.,-46.70874786376953,9
tensor(982),The idiot was bemused by the trickster.,-46.8983154296875,11
tensor(983),The trickster was bemused by the idiot.,-49.70794677734375,11
tensor(984),The swindler puzzled the fool.,-44.641258239746094,8
tensor(985),The fool puzzled the swindler.,-43.72322082519531,8
tensor(986),The fool was puzzled by the swindler.,-44.36558151245117,10
tensor(987),The swindler was puzzled by the fool.,-46.42239761352539,10
tensor(988),The protestor quoted the leader.,-42.526939392089844,7
tensor(989),The leader quoted the protestor.,-42.76139450073242,7
tensor(990),The leader was quoted by the protestor.,-45.06724166870117,9
tensor(991),The protestor was quoted by the leader.,-43.64323425292969,9
tensor(992),The striker cited the chief.,-43.373207092285156,6
tensor(993),The chief cited the striker.,-41.96284484863281,6
tensor(994),The chief was cited by the striker.,-44.33579635620117,8
tensor(995),The striker was cited by the chief.,-41.439292907714844,8
tensor(996),The postal worker repulsed the taxi-driver.,-53.606475830078125,11
tensor(997),The taxi-driver repulsed the postal worker.,-50.08620071411133,11
tensor(998),The taxi-driver was repulsed by the postal worker.,-49.66865539550781,13
tensor(999),The postal worker was repulsed by the taxi-driver.,-52.10314178466797,13
tensor(1000),The letter carrier disgusted the cabbie.,-48.68585968017578,9
tensor(1001),The cabbie disgusted the letter carrier.,-46.70740509033203,9
tensor(1002),The cabbie was disgusted by the letter carrier.,-50.02638244628906,11
tensor(1003),The letter carrier was disgusted by the cabbie.,-47.96017074584961,11
tensor(1004),The competitor agitated the rival.,-41.822845458984375,6
tensor(1005),The rival agitated the competitor.,-44.085960388183594,6
tensor(1006),The rival was agitated by the competitor.,-50.303192138671875,8
tensor(1007),The competitor was agitated by the rival.,-46.00042724609375,8
tensor(1008),The contender flustered the opponent.,-42.742549896240234,8
tensor(1009),The opponent flustered the contender.,-43.16650390625,8
tensor(1010),The opponent was flustered by the contender.,-46.95463943481445,10
tensor(1011),The contender was flustered by the opponent.,-44.89868927001953,10
tensor(1012),The culprit betrayed the hunter.,-41.02518844604492,6
tensor(1013),The hunter betrayed the culprit.,-37.78096389770508,6
tensor(1014),The hunter was betrayed by the culprit.,-39.77082824707031,8
tensor(1015),The culprit was betrayed by the hunter.,-40.831729888916016,8
tensor(1016),The botanist respected the partner.,-45.45158767700195,8
tensor(1017),The partner respected the botanist.,-47.087646484375,8
tensor(1018),The partner was respected by the botanist.,-48.68134307861328,10
tensor(1019),The botanist was respected by the partner.,-48.83656311035156,10
tensor(1020),The flora specialist esteemed the collaborator.,-62.98740005493164,7
tensor(1021),The collaborator esteemed the flora specialist.,-63.18796920776367,7
tensor(1022),The collaborator was esteemed by the flora specialist.,-61.98714065551758,9
tensor(1023),The flora specialist was esteemed by the collaborator.,-64.25010681152344,9
tensor(1024),The pacifist placated the zealot.,-49.72917556762695,9
tensor(1025),The zealot placated the pacifist.,-48.7691535949707,9
tensor(1026),The zealot was placated by the pacifist.,-49.92354965209961,11
tensor(1027),The pacifist was placated by the zealot.,-50.38837814331055,11
tensor(1028),The scoundrel beat the protagonist.,-41.141056060791016,8
tensor(1029),The protagonist beat the scoundrel.,-39.03416442871094,8
tensor(1030),The protagonist was beaten by the scoundrel.,-41.55466079711914,10
tensor(1031),The scoundrel was beaten by the protagonist.,-44.76049041748047,10
tensor(1032),The rogue defeated the main character.,-39.472450256347656,7
tensor(1033),The main character defeated the rogue.,-38.935428619384766,7
tensor(1034),The main character was defeated by the rogue.,-40.877296447753906,9
tensor(1035),The rogue was defeated by the main character.,-41.61570739746094,9
tensor(1036),The sociologist accepted the offer.,-33.12428665161133,7
tensor(1037),The offer accepted the sociologist.,-43.431854248046875,7
tensor(1038),The offer was accepted by the sociologist.,-37.011505126953125,9
tensor(1039),The sociologist was accepted by the offer.,-47.750343322753906,9
tensor(1040),The boyfriend basted the turkey.,-43.98440170288086,7
tensor(1041),The turkey basted the boyfriend.,-43.97736740112305,7
tensor(1042),The turkey was basted by the boyfriend.,-46.24835968017578,9
tensor(1043),The boyfriend was basted by the turkey.,-51.696231842041016,9
tensor(1044),The caseworker posed the question.,-32.81007385253906,8
tensor(1045),The question posed the caseworker.,-40.40163803100586,8
tensor(1046),The question was posed by the caseworker.,-35.144466400146484,10
tensor(1047),The caseworker was posed by the question.,-44.727901458740234,10
tensor(1048),The ditch digger bent the wire.,-44.08383560180664,8
tensor(1049),The wire bent the ditch digger.,-52.368534088134766,8
tensor(1050),The wire was bent by the ditch digger.,-47.037872314453125,10
tensor(1051),The ditch digger was bent by the wire.,-48.70762252807617,10
tensor(1052),The uncle hung the ornament.,-43.43265151977539,6
tensor(1053),The ornament hung the uncle.,-48.18268585205078,6
tensor(1054),The ornament was hung by the uncle.,-42.97072219848633,8
tensor(1055),The uncle was hung by the ornament.,-49.946449279785156,8
tensor(1056),The attendant pressed the button.,-27.360742568969727,6
tensor(1057),The button pressed the attendant.,-41.52825164794922,6
tensor(1058),The button was pressed by the attendant.,-40.63676452636719,8
tensor(1059),The attendant was pressed by the button.,-43.27641296386719,8
tensor(1060),The bum stole the necklace.,-40.15401840209961,6
tensor(1061),The necklace stole the bum.,-44.39943313598633,6
tensor(1062),The necklace was stolen by the bum.,-44.13810729980469,8
tensor(1063),The bum was stolen by the necklace.,-48.45499801635742,8
tensor(1064),The potter molded the clay.,-35.31365966796875,7
tensor(1065),The clay molded the potter.,-43.121429443359375,7
tensor(1066),The clay was molded by the potter.,-40.60191345214844,9
tensor(1067),The potter was molded by the clay.,-41.216552734375,9
tensor(1068),The guarantor initialed the form.,-42.27263259887695,8
tensor(1069),The form initialed the guarantor.,-52.454689025878906,8
tensor(1070),The form was initialed by the guarantor.,-48.126800537109375,10
tensor(1071),The guarantor was initialed by the form.,-48.5180549621582,10
tensor(1072),The couch-potato forgot the umbrella.,-42.046207427978516,9
tensor(1073),The umbrella forgot the couch-potato.,-52.4666862487793,9
tensor(1074),The umbrella was forgotten by the couch-potato.,-50.403263092041016,11
tensor(1075),The couch-potato was forgotten by the umbrella.,-53.21910095214844,11
tensor(1076),The groupie attended the concert.,-37.388954162597656,7
tensor(1077),The concert attended the groupie.,-51.04082489013672,7
tensor(1078),The concert was attended by the groupie.,-44.65425109863281,9
tensor(1079),The groupie was attended by the concert.,-50.17190170288086,9
tensor(1080),The hacker memorized the password.,-37.88670349121094,7
tensor(1081),The password memorized the hacker.,-42.422000885009766,7
tensor(1082),The password was memorized by the hacker.,-36.74974060058594,9
tensor(1083),The hacker was memorized by the password.,-50.167198181152344,9
tensor(1084),The marine packed the bag.,-36.94707489013672,6
tensor(1085),The bag packed the marine.,-43.3311882019043,6
tensor(1086),The bag was packed by the marine.,-39.859764099121094,8
tensor(1087),The marine was packed by the bag.,-46.86479187011719,8
tensor(1088),The seamstress ironed the shirt.,-38.870269775390625,8
tensor(1089),The shirt ironed the seamstress.,-46.022769927978516,8
tensor(1090),The shirt was ironed by the seamstress.,-39.29716491699219,10
tensor(1091),The seamstress was ironed by the shirt.,-50.36282730102539,10
tensor(1092),The confectioner sprinkled the sugar.,-40.930213928222656,8
tensor(1093),The sugar sprinkled the confectioner.,-51.36091613769531,8
tensor(1094),The sugar was sprinkled by the confectioner.,-44.956363677978516,10
tensor(1095),The confectioner was sprinkled by the sugar.,-49.01658630371094,10
tensor(1096),The voter sealed the envelope.,-35.65546417236328,6
tensor(1097),The envelope sealed the voter.,-41.280452728271484,6
tensor(1098),The envelope was sealed by the voter.,-37.186405181884766,8
tensor(1099),The voter was sealed by the envelope.,-44.53339385986328,8
tensor(1100),The fisherman emptied the trashcan.,-41.00845718383789,7
tensor(1101),The trashcan emptied the fisherman.,-49.446937561035156,7
tensor(1102),The trashcan was emptied by the fisherman.,-42.717132568359375,9
tensor(1103),The fisherman was emptied by the trashcan.,-53.07958221435547,9
tensor(1104),The cellist received the prize.,-37.09740447998047,7
tensor(1105),The prize received the cellist.,-48.039527893066406,7
tensor(1106),The prize was received by the cellist.,-41.22547149658203,9
tensor(1107),The cellist was received by the prize.,-48.27942657470703,9
tensor(1108),The cheapskate rated the service.,-42.96368408203125,9
tensor(1109),The service rated the cheapskate.,-45.19671630859375,9
tensor(1110),The service was rated by the cheapskate.,-50.004451751708984,11
tensor(1111),The cheapskate was rated by the service.,-49.218475341796875,11
tensor(1112),The schoolgirl borrowed the key.,-38.422096252441406,7
tensor(1113),The key borrowed the schoolgirl.,-48.47820281982422,7
tensor(1114),The key was borrowed by the schoolgirl.,-46.30461120605469,9
tensor(1115),The schoolgirl was borrowed by the key.,-47.38428497314453,9
tensor(1116),The bookworm recited the poem.,-40.508094787597656,8
tensor(1117),The poem recited the bookworm.,-48.26959991455078,8
tensor(1118),The poem was recited by the bookworm.,-43.813201904296875,10
tensor(1119),The bookworm was recited by the poem.,-54.551422119140625,10
tensor(1120),The diver recharged the battery.,-38.0780029296875,7
tensor(1121),The battery recharged the diver.,-41.19666290283203,7
tensor(1122),The battery was recharged by the diver.,-38.919246673583984,9
tensor(1123),The diver was recharged by the battery.,-46.84077072143555,9
tensor(1124),The poker player won the game.,-31.947603225708008,7
tensor(1125),The game won the poker player.,-42.27400207519531,7
tensor(1126),The game was won by the poker player.,-38.05735778808594,9
tensor(1127),The poker player was won by the game.,-43.7388801574707,9
tensor(1128),The copycat redecorated the apartment.,-47.43051528930664,10
tensor(1129),The apartment redecorated the copycat.,-49.26915740966797,10
tensor(1130),The apartment was redecorated by the copycat.,-44.86157989501953,12
tensor(1131),The copycat was redecorated by the apartment.,-54.47068405151367,12
tensor(1132),The winemaker uncorked the bottle.,-38.22933578491211,9
tensor(1133),The bottle uncorked the winemaker.,-45.93980407714844,9
tensor(1134),The bottle was uncorked by the winemaker.,-39.8938102722168,11
tensor(1135),The winemaker was uncorked by the bottle.,-46.77177047729492,11
tensor(1136),The exterminator filed the complaint.,-34.7696533203125,7
tensor(1137),The complaint filed the exterminator.,-44.06269836425781,7
tensor(1138),The complaint was filed by the exterminator.,-35.561744689941406,9
tensor(1139),The exterminator was filed by the complaint.,-47.571224212646484,9
tensor(1140),The minuteman loaded the gun.,-38.70737075805664,8
tensor(1141),The gun loaded the minuteman.,-43.650699615478516,8
tensor(1142),The gun was loaded by the minuteman.,-42.2762565612793,10
tensor(1143),The minuteman was loaded by the gun.,-49.00520324707031,10
tensor(1144),The bookseller calculated the profit.,-41.55852508544922,7
tensor(1145),The profit calculated the bookseller.,-49.2791633605957,7
tensor(1146),The profit was calculated by the bookseller.,-45.112674713134766,9
tensor(1147),The bookseller was calculated by the profit.,-52.62955093383789,9
tensor(1148),The count inherited the painting.,-44.41291427612305,6
tensor(1149),The painting inherited the count.,-47.17074203491211,6
tensor(1150),The painting was inherited by the count.,-40.29426193237305,8
tensor(1151),The count was inherited by the painting.,-46.965850830078125,8
tensor(1152),The groundskeeper changed the light bulb.,-35.40910720825195,8
tensor(1153),The light bulb changed the groundskeeper.,-46.20867919921875,8
tensor(1154),The light bulb was changed by the groundskeeper.,-46.15105438232422,10
tensor(1155),The groundskeeper was changed by the light bulb.,-50.22694778442383,10
tensor(1156),The marcher sang the anthem.,-33.90384292602539,7
tensor(1157),The anthem sang the marcher.,-46.52461624145508,7
tensor(1158),The anthem was sung by the marcher.,-37.410587310791016,9
tensor(1159),The marcher was sung by the anthem.,-48.56960678100586,9
tensor(1160),The deckhand unlocked the door.,-39.243896484375,7
tensor(1161),The door unlocked the deckhand.,-46.55544662475586,7
tensor(1162),The door was unlocked by the deckhand.,-37.59342956542969,9
tensor(1163),The deckhand was unlocked by the door.,-54.90409851074219,9
tensor(1164),The supremacist established the fund.,-45.44424819946289,6
tensor(1165),The fund established the supremacist.,-48.27349853515625,6
tensor(1166),The fund was established by the supremacist.,-43.095985412597656,8
tensor(1167),The supremacist was established by the fund.,-51.0279426574707,8
tensor(1168),The house sitter watered the plant.,-40.53804016113281,8
tensor(1169),The plant watered the house sitter.,-51.48895263671875,8
tensor(1170),The plant was watered by the house sitter.,-48.6890754699707,10
tensor(1171),The house sitter was watered by the plant.,-47.511322021484375,10
tensor(1172),The interviewee wrinkled the suit.,-49.159202575683594,8
tensor(1173),The suit wrinkled the interviewee.,-43.71024703979492,8
tensor(1174),The suit was wrinkled by the interviewee.,-49.88922119140625,10
tensor(1175),The interviewee was wrinkled by the suit.,-50.98845291137695,10
tensor(1176),The cryptographer sent the letter.,-34.72661590576172,7
tensor(1177),The letter sent the cryptographer.,-42.41758346557617,7
tensor(1178),The letter was sent by the cryptographer.,-36.73950958251953,9
tensor(1179),The cryptographer was sent by the letter.,-47.10066604614258,9
tensor(1180),The bellboy erased the message.,-38.11343765258789,7
tensor(1181),The message erased the bellboy.,-47.12261962890625,7
tensor(1182),The message was erased by the bellboy.,-44.83617401123047,9
tensor(1183),The bellboy was erased by the message.,-47.11084747314453,9
tensor(1184),The forger shipped the package.,-37.84613800048828,7
tensor(1185),The package shipped the forger.,-43.839500427246094,7
tensor(1186),The package was shipped by the forger.,-39.863590240478516,9
tensor(1187),The forger was shipped by the package.,-47.528663635253906,9
tensor(1188),The crackhead smoked the pipe.,-37.20240783691406,7
tensor(1189),The pipe smoked the crackhead.,-43.51348114013672,7
tensor(1190),The pipe was smoked by the crackhead.,-44.059967041015625,9
tensor(1191),The crackhead was smoked by the pipe.,-46.97660827636719,9
tensor(1192),The manicurist rescheduled the appointment.,-38.61725616455078,10
tensor(1193),The appointment rescheduled the manicurist.,-58.221900939941406,10
tensor(1194),The appointment was rescheduled by the manicurist.,-51.93178939819336,12
tensor(1195),The manicurist was rescheduled by the appointment.,-56.84019470214844,12
tensor(1196),The charlatan burned the contract.,-42.03116226196289,8
tensor(1197),The contract burned the charlatan.,-48.97609329223633,8
tensor(1198),The contract was burnt by the charlatan.,-45.861812591552734,10
tensor(1199),The charlatan was burnt by the contract.,-48.708335876464844,10
tensor(1200),The tanner placed the order.,-38.77954864501953,7
tensor(1201),The order placed the tanner.,-43.30072021484375,7
tensor(1202),The order was placed by the tanner.,-40.45665740966797,9
tensor(1203),The tanner was placed by the order.,-49.73444747924805,9
tensor(1204),The archaeologist canceled the trip.,-36.76939010620117,7
tensor(1205),The trip canceled the archaeologist.,-46.608123779296875,7
tensor(1206),The trip was canceled by the archaeologist.,-40.52056884765625,9
tensor(1207),The archaeologist was canceled by the trip.,-51.35329055786133,9
tensor(1208),The Frenchman sliced the baguette.,-43.42772674560547,8
tensor(1209),The baguette sliced the Frenchman.,-46.46125030517578,8
tensor(1210),The baguette was sliced by the Frenchman.,-43.4403076171875,10
tensor(1211),The Frenchman was sliced by the baguette.,-50.49878692626953,10
tensor(1212),The producer cast the actress.,-35.59109878540039,6
tensor(1213),The actress cast the producer.,-37.99694061279297,6
tensor(1214),The actress was cast by the producer.,-35.04520034790039,8
tensor(1215),The producer was cast by the actress.,-38.14263153076172,8
tensor(1216),The exorcist vanquished the spirit.,-40.21063995361328,7
tensor(1217),The spirit vanquished the exorcist.,-41.71892547607422,7
tensor(1218),The spirit was vanquished by the exorcist.,-43.52573776245117,9
tensor(1219),The exorcist was vanquished by the spirit.,-41.7473258972168,9
tensor(1220),The barber shaved the old man.,-33.92877960205078,8
tensor(1221),The old man shaved the barber.,-36.138893127441406,8
tensor(1222),The old man was shaved by the barber.,-40.64259338378906,10
tensor(1223),The barber was shaved by the old man.,-40.17742156982422,10
tensor(1224),The paparazzi stalked the pop star.,-36.51317596435547,11
tensor(1225),The pop star stalked the paparazzi.,-38.74823760986328,11
tensor(1226),The pop star was stalked by the paparazzi.,-39.40019226074219,13
tensor(1227),The paparazzi was stalked by the pop star.,-45.836605072021484,13
tensor(1228),The brunette tipped the busboy.,-42.436309814453125,8
tensor(1229),The busboy tipped the brunette.,-42.01990509033203,8
tensor(1230),The busboy was tipped by the brunette.,-48.181488037109375,10
tensor(1231),The brunette was tipped by the busboy.,-48.167030334472656,10
tensor(1232),The roommate adopted the newborn.,-39.311954498291016,6
tensor(1233),The newborn adopted the roommate.,-43.87841033935547,6
tensor(1234),The newborn was adopted by the roommate.,-42.76441955566406,8
tensor(1235),The roommate was adopted by the newborn.,-43.59651184082031,8
tensor(1236),The cartoonist sketched the unicyclist.,-44.04916763305664,11
tensor(1237),The unicyclist sketched the cartoonist.,-50.18439483642578,11
tensor(1238),The unicyclist was sketched by the cartoonist.,-47.837890625,13
tensor(1239),The cartoonist was sketched by the unicyclist.,-53.094383239746094,13
tensor(1240),The streetwalker undercharged the seaman.,-59.82300567626953,9
tensor(1241),The seaman undercharged the streetwalker.,-57.97357177734375,9
tensor(1242),The seaman was undercharged by the streetwalker.,-60.663299560546875,11
tensor(1243),The streetwalker was undercharged by the seaman.,-58.97454833984375,11
tensor(1244),The urologist treated the widower.,-38.70191192626953,9
tensor(1245),The widower treated the urologist.,-48.8716926574707,9
tensor(1246),The widower was treated by the urologist.,-47.50799560546875,11
tensor(1247),The urologist was treated by the widower.,-47.503562927246094,11
tensor(1248),The jury acquitted the economist.,-37.03383255004883,6
tensor(1249),The economist acquitted the jury.,-42.70545959472656,6
tensor(1250),The economist was acquitted by the jury.,-36.616294860839844,8
tensor(1251),The jury was acquitted by the economist.,-46.71308135986328,8
tensor(1252),The freshman dodged the bully.,-39.95389175415039,6
tensor(1253),The bully dodged the freshman.,-43.124629974365234,6
tensor(1254),The bully was dodged by the freshman.,-47.7071533203125,8
tensor(1255),The freshman was dodged by the bully.,-49.911598205566406,8
tensor(1256),The nun reproached the hedonist.,-46.34901809692383,9
tensor(1257),The hedonist reproached the nun.,-51.7863883972168,9
tensor(1258),The hedonist was reproached by the nun.,-51.09223937988281,11
tensor(1259),The nun was reproached by the hedonist.,-50.70854949951172,11
tensor(1260),The librarian admonished the plagiarist.,-43.783302307128906,9
tensor(1261),The plagiarist admonished the librarian.,-45.98277282714844,9
tensor(1262),The plagiarist was admonished by the librarian.,-45.62084197998047,11
tensor(1263),The librarian was admonished by the plagiarist.,-47.565673828125,11
tensor(1264),The colonel supervised the cadet.,-44.40495300292969,7
tensor(1265),The cadet supervised the colonel.,-44.03468322753906,7
tensor(1266),The cadet was supervised by the colonel.,-39.99655532836914,9
tensor(1267),The colonel was supervised by the cadet.,-45.27629470825195,9
tensor(1268),The abolitionist hid the slave.,-41.338436126708984,7
tensor(1269),The slave hid the abolitionist.,-41.87767028808594,7
tensor(1270),The slave was hidden by the abolitionist.,-43.64731216430664,9
tensor(1271),The abolitionist was hidden by the slave.,-44.9078369140625,9
tensor(1272),The personal trainer weighed the Olympian.,-46.104652404785156,8
tensor(1273),The Olympian weighed the personal trainer.,-48.51930236816406,8
tensor(1274),The Olympian was weighed by the personal trainer.,-47.766998291015625,10
tensor(1275),The personal trainer was weighed by the Olympian.,-51.13778305053711,10
tensor(1276),The zookeeper fed the giraffe.,-36.571659088134766,9
tensor(1277),The giraffe fed the zookeeper.,-41.51082992553711,9
tensor(1278),The giraffe was fed by the zookeeper.,-39.414512634277344,11
tensor(1279),The zookeeper was fed by the giraffe.,-43.30290222167969,11
tensor(1280),The masseuse relaxed the linebacker.,-45.74404525756836,7
tensor(1281),The linebacker relaxed the masseuse.,-48.86448287963867,7
tensor(1282),The linebacker was relaxed by the masseuse.,-51.5743522644043,9
tensor(1283),The masseuse was relaxed by the linebacker.,-50.43116760253906,9
tensor(1284),The page obeyed the noble.,-48.11083221435547,7
tensor(1285),The noble obeyed the page.,-42.80061340332031,7
tensor(1286),The noble was obeyed by the page.,-48.52539825439453,9
tensor(1287),The page was obeyed by the noble.,-48.500343322753906,9
tensor(1288),The lion chased the tour-guide.,-50.028709411621094,8
tensor(1289),The tour-guide chased the lion.,-47.838356018066406,8
tensor(1290),The tour-guide was chased by the lion.,-49.0666389465332,10
tensor(1291),The lion was chased by the tour-guide.,-49.976261138916016,10
tensor(1292),The caretaker quieted the orphan.,-48.082672119140625,8
tensor(1293),The orphan quieted the caretaker.,-49.762306213378906,8
tensor(1294),The orphan was quieted by the caretaker.,-47.97576904296875,10
tensor(1295),The caretaker was quieted by the orphan.,-53.62847900390625,10
tensor(1296),The tennis player thanked the chiropractor.,-43.7329216003418,8
tensor(1297),The chiropractor thanked the tennis player.,-45.04758834838867,8
tensor(1298),The chiropractor was thanked by the tennis player.,-49.06654739379883,10
tensor(1299),The tennis player was thanked by the chiropractor.,-50.330623626708984,10
tensor(1300),The experimenter recruited the subject.,-33.72528839111328,7
tensor(1301),The subject recruited the experimenter.,-42.53932189941406,7
tensor(1302),The subject was recruited by the experimenter.,-41.0979118347168,9
tensor(1303),The experimenter was recruited by the subject.,-37.98883056640625,9
tensor(1304),The mother disciplined the toddler.,-36.87062454223633,6
tensor(1305),The toddler disciplined the mother.,-42.68706130981445,6
tensor(1306),The toddler was disciplined by the mother.,-36.82182693481445,8
tensor(1307),The mother was disciplined by the toddler.,-42.5388298034668,8
tensor(1308),The assistant principal expelled the sociopath.,-46.68364715576172,8
tensor(1309),The sociopath expelled the assistant principal.,-46.02082061767578,8
tensor(1310),The sociopath was expelled by the assistant principal.,-47.07856750488281,10
tensor(1311),The assistant principal was expelled by the sociopath.,-53.00555419921875,10
tensor(1312),The channeler sensed the ghost.,-43.23440933227539,7
tensor(1313),The ghost sensed the channeler.,-45.27743911743164,7
tensor(1314),The ghost was sensed by the channeler.,-47.886837005615234,9
tensor(1315),The channeler was sensed by the ghost.,-47.57293701171875,9
tensor(1316),The union ousted the whistle-blower.,-40.756263732910156,9
tensor(1317),The whistle-blower ousted the union.,-44.68271255493164,9
tensor(1318),The whistle-blower was ousted by the union.,-41.00160598754883,11
tensor(1319),The union was ousted by the whistle-blower.,-45.4439582824707,11
tensor(1320),The huntsman trapped the deer.,-37.23088073730469,7
tensor(1321),The deer trapped the huntsman.,-41.78516387939453,7
tensor(1322),The deer was trapped by the huntsman.,-38.27598571777344,9
tensor(1323),The huntsman was trapped by the deer.,-39.455284118652344,9
tensor(1324),The cardiologist discredited the quack.,-48.093387603759766,8
tensor(1325),The quack discredited the cardiologist.,-44.28355026245117,8
tensor(1326),The quack was discredited by the cardiologist.,-46.866844177246094,10
tensor(1327),The cardiologist was discredited by the quack.,-49.227752685546875,10
tensor(1328),The bailiff released the ruffian.,-40.511207580566406,9
tensor(1329),The ruffian released the bailiff.,-44.5550422668457,9
tensor(1330),The ruffian was released by the bailiff.,-45.18898010253906,11
tensor(1331),The bailiff was released by the ruffian.,-46.92364501953125,11
tensor(1332),The shark mauled the snorkeler.,-39.62577819824219,11
tensor(1333),The snorkeler mauled the shark.,-43.34000015258789,11
tensor(1334),The snorkeler was mauled by the shark.,-40.027870178222656,13
tensor(1335),The shark was mauled by the snorkeler.,-43.169315338134766,13
tensor(1336),The president pardoned the traitor.,-34.47844314575195,7
tensor(1337),The traitor pardoned the president.,-38.88526916503906,7
tensor(1338),The traitor was pardoned by the president.,-34.97893142700195,9
tensor(1339),The president was pardoned by the traitor.,-43.3830680847168,9
tensor(1340),The au pair spanked the girl.,-41.11465072631836,8
tensor(1341),The girl spanked the au pair.,-42.736061096191406,8
tensor(1342),The girl was spanked by the au pair.,-42.794639587402344,10
