sentence id,sentence,PLL score,nr. of tokens
tensor(905),The provost applauded the psychiatrist.,-47.94751739501953,7
tensor(906),The provost was applauded by the psychiatrist.,-48.160667419433594,9
tensor(907),The psychiatrist was applauded by the provost.,-46.568260192871094,9
tensor(908),The refugee provoked the homeless person.,-49.64778137207031,7
tensor(909),The homeless person provoked the refugee.,-45.23414611816406,7
tensor(910),The homeless person was provoked by the refugee.,-46.59965896606445,9
tensor(911),The refugee was provoked by the homeless person.,-49.6791877746582,9
tensor(912),The asylum seeker goaded the vagrant.,-51.248451232910156,9
tensor(913),The vagrant goaded the asylum seeker.,-56.761600494384766,9
tensor(914),The vagrant was goaded by the asylum seeker.,-55.95677947998047,11
tensor(915),The asylum seeker was goaded by the vagrant.,-50.6846923828125,11
tensor(916),The interpreter swindled the messenger.,-45.37626647949219,8
tensor(917),The messenger swindled the interpreter.,-44.06864929199219,8
tensor(918),The messenger was swindled by the interpreter.,-46.197364807128906,10
tensor(919),The interpreter was swindled by the messenger.,-46.46084976196289,10
tensor(920),The translator deceived the courier.,-41.3412971496582,6
tensor(921),The courier deceived the translator.,-42.48908233642578,6
tensor(922),The courier was deceived by the translator.,-43.58262252807617,8
tensor(923),The translator was deceived by the courier.,-40.103031158447266,8
tensor(924),The gangster hated the governor.,-40.32862091064453,7
tensor(925),The governor hated the gangster.,-37.90416717529297,7
tensor(926),The governor was hated by the gangster.,-45.176231384277344,9
tensor(927),The gangster was hated by the governor.,-45.12721252441406,9
tensor(928),The hoodlum abhorred the chancellor.,-47.0965576171875,9
tensor(929),The chancellor abhorred the hoodlum.,-46.80718231201172,9
tensor(930),The chancellor was abhorred by the hoodlum.,-50.49767303466797,11
tensor(931),The hoodlum was abhorred by the chancellor.,-48.97321701049805,11
tensor(932),The planner convinced the customer.,-39.68223190307617,6
tensor(933),The customer convinced the planner.,-41.431209564208984,6
tensor(934),The customer was convinced by the planner.,-42.400978088378906,8
tensor(935),The planner was convinced by the customer.,-40.486568450927734,8
tensor(936),The organizer persuaded the buyer.,-43.44425964355469,6
tensor(937),The buyer persuaded the organizer.,-43.71903610229492,6
tensor(938),The buyer was persuaded by the organizer.,-42.796714782714844,8
tensor(939),The organizer was persuaded by the buyer.,-43.467201232910156,8
tensor(940),The wizard protected the gnome.,-37.903316497802734,7
tensor(941),The gnome protected the wizard.,-39.16853713989258,7
tensor(942),The gnome was protected by the wizard.,-39.80351257324219,9
tensor(943),The wizard was protected by the gnome.,-40.98188018798828,9
tensor(944),The sorcerer defended the dwarf.,-40.85884094238281,6
tensor(945),The dwarf defended the sorcerer.,-44.575191497802734,6
tensor(946),The dwarf was defended by the sorcerer.,-44.061683654785156,8
tensor(947),The sorcerer was defended by the dwarf.,-41.6051025390625,8
tensor(948),The student befuddled the professor.,-34.530677795410156,8
tensor(949),The professor befuddled the student.,-35.20598602294922,8
tensor(950),The professor was befuddled by the student.,-37.731075286865234,10
tensor(951),The student was befuddled by the professor.,-41.02034378051758,10
tensor(952),The scholar confused the lecturer.,-42.02104949951172,6
tensor(953),The lecturer confused the scholar.,-41.00932312011719,6
tensor(954),The lecturer was confused by the scholar.,-41.34543228149414,8
tensor(955),The scholar was confused by the lecturer.,-42.854557037353516,8
tensor(956),The invader spotted the sentry.,-39.520912170410156,8
tensor(957),The sentry spotted the invader.,-37.76734924316406,8
tensor(958),The sentry was spotted by the invader.,-42.039825439453125,10
tensor(959),The invader was spotted by the sentry.,-42.100006103515625,10
tensor(960),The intruder sighted the watchman.,-45.22506332397461,8
tensor(961),The watchman sighted the intruder.,-38.03398895263672,8
tensor(962),The watchman was sighted by the intruder.,-45.2930908203125,10
tensor(963),The intruder was sighted by the watchman.,-44.920997619628906,10
tensor(964),The supplier reimbursed the merchant.,-37.51286315917969,7
tensor(965),The merchant reimbursed the supplier.,-38.3616828918457,7
tensor(966),The merchant was reimbursed by the supplier.,-39.58622741699219,9
tensor(967),The supplier was reimbursed by the merchant.,-39.31804275512695,9
tensor(968),The wholesaler compensated the trader.,-40.69431686401367,7
tensor(969),The trader compensated the wholesaler.,-44.03856658935547,7
tensor(970),The trader was compensated by the wholesaler.,-42.25023651123047,9
tensor(971),The wholesaler was compensated by the trader.,-40.97026824951172,9
tensor(972),The accuser confronted the vandal.,-39.07319259643555,6
tensor(973),The vandal confronted the accuser.,-37.60639190673828,6
tensor(974),The vandal was confronted by the accuser.,-40.27226257324219,8
tensor(975),The accuser was confronted by the vandal.,-40.820858001708984,8
tensor(976),The plaintiff accosted the thug.,-39.44672393798828,8
tensor(977),The thug accosted the plaintiff.,-39.33812713623047,8
tensor(978),The thug was accosted by the plaintiff.,-43.49385070800781,10
tensor(979),The plaintiff was accosted by the thug.,-38.81609344482422,10
tensor(980),The trickster bemused the idiot.,-45.71989440917969,9
tensor(981),The idiot bemused the trickster.,-43.187538146972656,9
tensor(982),The idiot was bemused by the trickster.,-44.43810272216797,11
tensor(983),The trickster was bemused by the idiot.,-46.691925048828125,11
tensor(984),The swindler puzzled the fool.,-42.7761116027832,8
tensor(985),The fool puzzled the swindler.,-41.54530334472656,8
tensor(986),The fool was puzzled by the swindler.,-42.724422454833984,10
tensor(987),The swindler was puzzled by the fool.,-45.334381103515625,10
tensor(988),The protestor quoted the leader.,-41.18000030517578,7
tensor(989),The leader quoted the protestor.,-41.78668975830078,7
tensor(990),The leader was quoted by the protestor.,-42.07948684692383,9
tensor(991),The protestor was quoted by the leader.,-43.71482849121094,9
tensor(992),The striker cited the chief.,-45.88407516479492,6
tensor(993),The chief cited the striker.,-42.796356201171875,6
tensor(994),The chief was cited by the striker.,-44.5300178527832,8
tensor(995),The striker was cited by the chief.,-43.776451110839844,8
tensor(996),The postal worker repulsed the taxi-driver.,-50.873992919921875,11
tensor(997),The taxi-driver repulsed the postal worker.,-50.463966369628906,11
tensor(998),The taxi-driver was repulsed by the postal worker.,-50.825035095214844,13
tensor(999),The postal worker was repulsed by the taxi-driver.,-52.66922378540039,13
tensor(1000),The letter carrier disgusted the cabbie.,-51.23107147216797,9
tensor(1001),The cabbie disgusted the letter carrier.,-46.441368103027344,9
tensor(1002),The cabbie was disgusted by the letter carrier.,-49.03233337402344,11
tensor(1003),The letter carrier was disgusted by the cabbie.,-50.85649871826172,11
tensor(1004),The competitor agitated the rival.,-41.23690414428711,6
tensor(1005),The rival agitated the competitor.,-42.282814025878906,6
tensor(1006),The rival was agitated by the competitor.,-47.31664276123047,8
tensor(1007),The competitor was agitated by the rival.,-44.42375564575195,8
tensor(1008),The contender flustered the opponent.,-42.213008880615234,8
tensor(1009),The opponent flustered the contender.,-41.821502685546875,8
tensor(1010),The opponent was flustered by the contender.,-44.28141784667969,10
tensor(1011),The contender was flustered by the opponent.,-43.11153793334961,10
tensor(1012),The culprit betrayed the hunter.,-39.98560333251953,6
tensor(1013),The hunter betrayed the culprit.,-38.0181999206543,6
tensor(1014),The hunter was betrayed by the culprit.,-39.3951416015625,8
tensor(1015),The culprit was betrayed by the hunter.,-42.56697463989258,8
tensor(1016),The botanist respected the partner.,-47.19186019897461,8
tensor(1017),The partner respected the botanist.,-47.48862075805664,8
tensor(1018),The partner was respected by the botanist.,-47.07355499267578,10
tensor(1019),The botanist was respected by the partner.,-51.777732849121094,10
tensor(1020),The flora specialist esteemed the collaborator.,-59.998382568359375,7
tensor(1021),The collaborator esteemed the flora specialist.,-60.75571060180664,7
tensor(1022),The collaborator was esteemed by the flora specialist.,-61.83235549926758,9
tensor(1023),The flora specialist was esteemed by the collaborator.,-63.56749725341797,9
tensor(1024),The pacifist placated the zealot.,-51.76174545288086,9
tensor(1025),The zealot placated the pacifist.,-46.522056579589844,9
tensor(1026),The zealot was placated by the pacifist.,-47.59815216064453,11
tensor(1027),The pacifist was placated by the zealot.,-50.37850570678711,11
tensor(1028),The scoundrel beat the protagonist.,-40.56694030761719,8
tensor(1029),The protagonist beat the scoundrel.,-39.64658737182617,8
tensor(1030),The protagonist was beaten by the scoundrel.,-40.98094940185547,10
tensor(1031),The scoundrel was beaten by the protagonist.,-42.736228942871094,10
tensor(1032),The rogue defeated the main character.,-41.22929000854492,7
tensor(1033),The main character defeated the rogue.,-37.952369689941406,7
tensor(1034),The main character was defeated by the rogue.,-39.41574478149414,9
tensor(1035),The rogue was defeated by the main character.,-43.614967346191406,9
tensor(1036),The sociologist accepted the offer.,-34.20463943481445,7
tensor(1037),The offer accepted the sociologist.,-43.07563018798828,7
tensor(1038),The offer was accepted by the sociologist.,-37.884437561035156,9
tensor(1039),The sociologist was accepted by the offer.,-50.65787124633789,9
tensor(1040),The boyfriend basted the turkey.,-46.262454986572266,7
tensor(1041),The turkey basted the boyfriend.,-43.12432861328125,7
tensor(1042),The turkey was basted by the boyfriend.,-44.32185745239258,9
tensor(1043),The boyfriend was basted by the turkey.,-48.753849029541016,9
tensor(1044),The caseworker posed the question.,-33.02644348144531,8
tensor(1045),The question posed the caseworker.,-40.523738861083984,8
tensor(1046),The question was posed by the caseworker.,-35.07297134399414,10
tensor(1047),The caseworker was posed by the question.,-44.2545166015625,10
tensor(1048),The ditch digger bent the wire.,-43.42454147338867,8
tensor(1049),The wire bent the ditch digger.,-53.22105026245117,8
tensor(1050),The wire was bent by the ditch digger.,-49.23124694824219,10
tensor(1051),The ditch digger was bent by the wire.,-49.47621536254883,10
tensor(1052),The uncle hung the ornament.,-41.48456954956055,6
tensor(1053),The ornament hung the uncle.,-47.64881896972656,6
tensor(1054),The ornament was hung by the uncle.,-44.55406951904297,8
tensor(1055),The uncle was hung by the ornament.,-50.53643798828125,8
tensor(1056),The attendant pressed the button.,-27.341026306152344,6
tensor(1057),The button pressed the attendant.,-40.6440315246582,6
tensor(1058),The button was pressed by the attendant.,-37.09821701049805,8
tensor(1059),The attendant was pressed by the button.,-43.78671646118164,8
tensor(1060),The bum stole the necklace.,-39.34069061279297,6
tensor(1061),The necklace stole the bum.,-43.22523498535156,6
tensor(1062),The necklace was stolen by the bum.,-44.64780044555664,8
tensor(1063),The bum was stolen by the necklace.,-48.24460983276367,8
tensor(1064),The potter molded the clay.,-40.561439514160156,7
tensor(1065),The clay molded the potter.,-41.387821197509766,7
tensor(1066),The clay was molded by the potter.,-40.567405700683594,9
tensor(1067),The potter was molded by the clay.,-43.282989501953125,9
tensor(1068),The guarantor initialed the form.,-43.827064514160156,8
tensor(1069),The form initialed the guarantor.,-57.495628356933594,8
tensor(1070),The form was initialed by the guarantor.,-56.008888244628906,10
tensor(1071),The guarantor was initialed by the form.,-48.292720794677734,10
tensor(1072),The couch-potato forgot the umbrella.,-43.890724182128906,9
tensor(1073),The umbrella forgot the couch-potato.,-51.11937713623047,9
tensor(1074),The umbrella was forgotten by the couch-potato.,-53.424678802490234,11
tensor(1075),The couch-potato was forgotten by the umbrella.,-53.622161865234375,11
tensor(1076),The groupie attended the concert.,-38.972869873046875,7
tensor(1077),The concert attended the groupie.,-46.04071044921875,7
tensor(1078),The concert was attended by the groupie.,-44.126312255859375,9
tensor(1079),The groupie was attended by the concert.,-52.71061706542969,9
tensor(1080),The hacker memorized the password.,-37.927757263183594,7
tensor(1081),The password memorized the hacker.,-42.17390060424805,7
tensor(1082),The password was memorized by the hacker.,-35.64178466796875,9
tensor(1083),The hacker was memorized by the password.,-46.73861312866211,9
tensor(1084),The marine packed the bag.,-38.55762481689453,6
tensor(1085),The bag packed the marine.,-44.61872863769531,6
tensor(1086),The bag was packed by the marine.,-40.49016571044922,8
tensor(1087),The marine was packed by the bag.,-50.76496887207031,8
tensor(1088),The seamstress ironed the shirt.,-38.1329345703125,8
tensor(1089),The shirt ironed the seamstress.,-48.17462921142578,8
tensor(1090),The shirt was ironed by the seamstress.,-41.605506896972656,10
tensor(1091),The seamstress was ironed by the shirt.,-51.2181396484375,10
tensor(1092),The confectioner sprinkled the sugar.,-43.02668762207031,8
tensor(1093),The sugar sprinkled the confectioner.,-48.04996109008789,8
tensor(1094),The sugar was sprinkled by the confectioner.,-47.11496353149414,10
tensor(1095),The confectioner was sprinkled by the sugar.,-53.22958755493164,10
tensor(1096),The voter sealed the envelope.,-37.700016021728516,6
tensor(1097),The envelope sealed the voter.,-40.605411529541016,6
tensor(1098),The envelope was sealed by the voter.,-38.17390823364258,8
tensor(1099),The voter was sealed by the envelope.,-43.76366424560547,8
tensor(1100),The fisherman emptied the trashcan.,-41.977378845214844,7
tensor(1101),The trashcan emptied the fisherman.,-45.89669418334961,7
tensor(1102),The trashcan was emptied by the fisherman.,-43.12724685668945,9
tensor(1103),The fisherman was emptied by the trashcan.,-51.143157958984375,9
tensor(1104),The cellist received the prize.,-36.22746276855469,7
tensor(1105),The prize received the cellist.,-44.88791275024414,7
tensor(1106),The prize was received by the cellist.,-40.58625030517578,9
tensor(1107),The cellist was received by the prize.,-46.16173553466797,9
tensor(1108),The cheapskate rated the service.,-42.9467887878418,9
tensor(1109),The service rated the cheapskate.,-49.08115768432617,9
tensor(1110),The service was rated by the cheapskate.,-46.51731491088867,11
tensor(1111),The cheapskate was rated by the service.,-48.5279655456543,11
tensor(1112),The schoolgirl borrowed the key.,-40.66960144042969,7
tensor(1113),The key borrowed the schoolgirl.,-46.800479888916016,7
tensor(1114),The key was borrowed by the schoolgirl.,-43.23688888549805,9
tensor(1115),The schoolgirl was borrowed by the key.,-47.22885513305664,9
tensor(1116),The bookworm recited the poem.,-40.48717498779297,8
tensor(1117),The poem recited the bookworm.,-48.294715881347656,8
tensor(1118),The poem was recited by the bookworm.,-44.781646728515625,10
tensor(1119),The bookworm was recited by the poem.,-52.07023239135742,10
tensor(1120),The diver recharged the battery.,-35.780277252197266,7
tensor(1121),The battery recharged the diver.,-40.09690856933594,7
tensor(1122),The battery was recharged by the diver.,-38.24944305419922,9
tensor(1123),The diver was recharged by the battery.,-43.19990158081055,9
tensor(1124),The poker player won the game.,-31.761947631835938,7
tensor(1125),The game won the poker player.,-42.264976501464844,7
tensor(1126),The game was won by the poker player.,-38.064422607421875,9
tensor(1127),The poker player was won by the game.,-44.30775833129883,9
tensor(1128),The copycat redecorated the apartment.,-49.479915618896484,10
tensor(1129),The apartment redecorated the copycat.,-50.21910858154297,10
tensor(1130),The apartment was redecorated by the copycat.,-46.619361877441406,12
tensor(1131),The copycat was redecorated by the apartment.,-50.84095764160156,12
tensor(1132),The winemaker uncorked the bottle.,-39.46916198730469,9
tensor(1133),The bottle uncorked the winemaker.,-44.257450103759766,9
tensor(1134),The bottle was uncorked by the winemaker.,-40.600318908691406,11
tensor(1135),The winemaker was uncorked by the bottle.,-47.58204650878906,11
tensor(1136),The exterminator filed the complaint.,-35.65495300292969,7
tensor(1137),The complaint filed the exterminator.,-45.66071701049805,7
tensor(1138),The complaint was filed by the exterminator.,-37.28313446044922,9
tensor(1139),The exterminator was filed by the complaint.,-44.68880081176758,9
tensor(1140),The minuteman loaded the gun.,-38.24176788330078,8
tensor(1141),The gun loaded the minuteman.,-45.26744842529297,8
tensor(1142),The gun was loaded by the minuteman.,-40.95124816894531,10
tensor(1143),The minuteman was loaded by the gun.,-46.611907958984375,10
tensor(1144),The bookseller calculated the profit.,-39.25730514526367,7
tensor(1145),The profit calculated the bookseller.,-47.8406867980957,7
tensor(1146),The profit was calculated by the bookseller.,-41.043617248535156,9
tensor(1147),The bookseller was calculated by the profit.,-51.89502716064453,9
tensor(1148),The count inherited the painting.,-40.82487869262695,6
tensor(1149),The painting inherited the count.,-44.08103942871094,6
tensor(1150),The painting was inherited by the count.,-43.4312858581543,8
tensor(1151),The count was inherited by the painting.,-45.9460563659668,8
tensor(1152),The groundskeeper changed the light bulb.,-36.85332107543945,8
tensor(1153),The light bulb changed the groundskeeper.,-41.65964889526367,8
tensor(1154),The light bulb was changed by the groundskeeper.,-45.54637145996094,10
tensor(1155),The groundskeeper was changed by the light bulb.,-48.52627944946289,10
tensor(1156),The marcher sang the anthem.,-31.627418518066406,7
tensor(1157),The anthem sang the marcher.,-42.02663803100586,7
tensor(1158),The anthem was sung by the marcher.,-37.67787551879883,9
tensor(1159),The marcher was sung by the anthem.,-45.975242614746094,9
tensor(1160),The deckhand unlocked the door.,-37.587989807128906,7
tensor(1161),The door unlocked the deckhand.,-43.6126708984375,7
tensor(1162),The door was unlocked by the deckhand.,-39.30327224731445,9
tensor(1163),The deckhand was unlocked by the door.,-49.42547607421875,9
tensor(1164),The supremacist established the fund.,-44.351722717285156,6
tensor(1165),The fund established the supremacist.,-44.552955627441406,6
tensor(1166),The fund was established by the supremacist.,-41.73308563232422,8
tensor(1167),The supremacist was established by the fund.,-52.5667724609375,8
tensor(1168),The house sitter watered the plant.,-41.780853271484375,8
tensor(1169),The plant watered the house sitter.,-50.59749984741211,8
tensor(1170),The plant was watered by the house sitter.,-47.788848876953125,10
tensor(1171),The house sitter was watered by the plant.,-47.35211944580078,10
tensor(1172),The interviewee wrinkled the suit.,-43.60911560058594,8
tensor(1173),The suit wrinkled the interviewee.,-45.285606384277344,8
tensor(1174),The suit was wrinkled by the interviewee.,-45.936614990234375,10
tensor(1175),The interviewee was wrinkled by the suit.,-46.45539093017578,10
tensor(1176),The cryptographer sent the letter.,-35.034183502197266,7
tensor(1177),The letter sent the cryptographer.,-40.220882415771484,7
tensor(1178),The letter was sent by the cryptographer.,-37.97478485107422,9
tensor(1179),The cryptographer was sent by the letter.,-44.720218658447266,9
tensor(1180),The bellboy erased the message.,-40.32427978515625,7
tensor(1181),The message erased the bellboy.,-45.54934310913086,7
tensor(1182),The message was erased by the bellboy.,-45.522735595703125,9
tensor(1183),The bellboy was erased by the message.,-46.39242172241211,9
tensor(1184),The forger shipped the package.,-40.442630767822266,7
tensor(1185),The package shipped the forger.,-42.20871353149414,7
tensor(1186),The package was shipped by the forger.,-39.84054183959961,9
tensor(1187),The forger was shipped by the package.,-48.09846115112305,9
tensor(1188),The crackhead smoked the pipe.,-38.96197509765625,7
tensor(1189),The pipe smoked the crackhead.,-41.022701263427734,7
tensor(1190),The pipe was smoked by the crackhead.,-43.88019561767578,9
tensor(1191),The crackhead was smoked by the pipe.,-46.6925048828125,9
tensor(1192),The manicurist rescheduled the appointment.,-38.124839782714844,10
tensor(1193),The appointment rescheduled the manicurist.,-51.32537078857422,10
tensor(1194),The appointment was rescheduled by the manicurist.,-48.35700988769531,12
tensor(1195),The manicurist was rescheduled by the appointment.,-51.996883392333984,12
tensor(1196),The charlatan burned the contract.,-42.21708297729492,8
tensor(1197),The contract burned the charlatan.,-48.15261459350586,8
tensor(1198),The contract was burnt by the charlatan.,-47.04004669189453,10
tensor(1199),The charlatan was burnt by the contract.,-54.030517578125,10
tensor(1200),The tanner placed the order.,-36.59624099731445,7
tensor(1201),The order placed the tanner.,-42.47494888305664,7
tensor(1202),The order was placed by the tanner.,-40.313255310058594,9
tensor(1203),The tanner was placed by the order.,-46.19645309448242,9
tensor(1204),The archaeologist canceled the trip.,-36.7018928527832,7
tensor(1205),The trip canceled the archaeologist.,-45.00646209716797,7
tensor(1206),The trip was canceled by the archaeologist.,-39.91502380371094,9
tensor(1207),The archaeologist was canceled by the trip.,-46.7175178527832,9
tensor(1208),The Frenchman sliced the baguette.,-42.35353469848633,8
tensor(1209),The baguette sliced the Frenchman.,-46.38152313232422,8
tensor(1210),The baguette was sliced by the Frenchman.,-44.886905670166016,10
tensor(1211),The Frenchman was sliced by the baguette.,-44.5421028137207,10
tensor(1212),The producer cast the actress.,-37.39557647705078,6
tensor(1213),The actress cast the producer.,-38.23887634277344,6
tensor(1214),The actress was cast by the producer.,-34.722694396972656,8
tensor(1215),The producer was cast by the actress.,-38.83207702636719,8
tensor(1216),The exorcist vanquished the spirit.,-39.9648551940918,7
tensor(1217),The spirit vanquished the exorcist.,-42.112762451171875,7
tensor(1218),The spirit was vanquished by the exorcist.,-41.15557098388672,9
tensor(1219),The exorcist was vanquished by the spirit.,-40.9771614074707,9
tensor(1220),The barber shaved the old man.,-34.07821273803711,8
tensor(1221),The old man shaved the barber.,-38.465641021728516,8
tensor(1222),The old man was shaved by the barber.,-38.8202018737793,10
tensor(1223),The barber was shaved by the old man.,-40.761680603027344,10
tensor(1224),The paparazzi stalked the pop star.,-40.050537109375,11
tensor(1225),The pop star stalked the paparazzi.,-38.746219635009766,11
tensor(1226),The pop star was stalked by the paparazzi.,-40.27726364135742,13
tensor(1227),The paparazzi was stalked by the pop star.,-44.92490768432617,13
tensor(1228),The brunette tipped the busboy.,-42.56252670288086,8
tensor(1229),The busboy tipped the brunette.,-43.65635681152344,8
tensor(1230),The busboy was tipped by the brunette.,-48.67912292480469,10
tensor(1231),The brunette was tipped by the busboy.,-48.618133544921875,10
tensor(1232),The roommate adopted the newborn.,-38.09036636352539,6
tensor(1233),The newborn adopted the roommate.,-42.57819366455078,6
tensor(1234),The newborn was adopted by the roommate.,-41.69679641723633,8
tensor(1235),The roommate was adopted by the newborn.,-43.2611198425293,8
tensor(1236),The cartoonist sketched the unicyclist.,-45.81129455566406,11
tensor(1237),The unicyclist sketched the cartoonist.,-49.84608459472656,11
tensor(1238),The unicyclist was sketched by the cartoonist.,-49.953887939453125,13
tensor(1239),The cartoonist was sketched by the unicyclist.,-51.10620880126953,13
tensor(1240),The streetwalker undercharged the seaman.,-58.690696716308594,9
tensor(1241),The seaman undercharged the streetwalker.,-57.271183013916016,9
tensor(1242),The seaman was undercharged by the streetwalker.,-60.24238586425781,11
tensor(1243),The streetwalker was undercharged by the seaman.,-61.402679443359375,11
tensor(1244),The urologist treated the widower.,-42.109771728515625,9
tensor(1245),The widower treated the urologist.,-47.28875732421875,9
tensor(1246),The widower was treated by the urologist.,-46.130287170410156,11
tensor(1247),The urologist was treated by the widower.,-51.4453239440918,11
tensor(1248),The jury acquitted the economist.,-36.24037170410156,6
tensor(1249),The economist acquitted the jury.,-40.77454376220703,6
tensor(1250),The economist was acquitted by the jury.,-36.3402099609375,8
tensor(1251),The jury was acquitted by the economist.,-47.42628479003906,8
tensor(1252),The freshman dodged the bully.,-37.32120895385742,6
tensor(1253),The bully dodged the freshman.,-42.13465118408203,6
tensor(1254),The bully was dodged by the freshman.,-44.21298599243164,8
tensor(1255),The freshman was dodged by the bully.,-46.637420654296875,8
tensor(1256),The nun reproached the hedonist.,-45.55810546875,9
tensor(1257),The hedonist reproached the nun.,-46.63731002807617,9
tensor(1258),The hedonist was reproached by the nun.,-45.82758712768555,11
tensor(1259),The nun was reproached by the hedonist.,-49.77912521362305,11
tensor(1260),The librarian admonished the plagiarist.,-42.884071350097656,9
tensor(1261),The plagiarist admonished the librarian.,-46.26357650756836,9
tensor(1262),The plagiarist was admonished by the librarian.,-44.92098617553711,11
tensor(1263),The librarian was admonished by the plagiarist.,-44.95893096923828,11
tensor(1264),The colonel supervised the cadet.,-43.25345993041992,7
tensor(1265),The cadet supervised the colonel.,-43.91106414794922,7
tensor(1266),The cadet was supervised by the colonel.,-39.920875549316406,9
tensor(1267),The colonel was supervised by the cadet.,-44.0966911315918,9
tensor(1268),The abolitionist hid the slave.,-41.823211669921875,7
tensor(1269),The slave hid the abolitionist.,-46.06291198730469,7
tensor(1270),The slave was hidden by the abolitionist.,-44.752708435058594,9
tensor(1271),The abolitionist was hidden by the slave.,-46.53639221191406,9
tensor(1272),The personal trainer weighed the Olympian.,-50.566158294677734,8
tensor(1273),The Olympian weighed the personal trainer.,-49.203094482421875,8
tensor(1274),The Olympian was weighed by the personal trainer.,-47.17893981933594,10
tensor(1275),The personal trainer was weighed by the Olympian.,-50.874446868896484,10
tensor(1276),The zookeeper fed the giraffe.,-37.968170166015625,9
tensor(1277),The giraffe fed the zookeeper.,-38.28258514404297,9
tensor(1278),The giraffe was fed by the zookeeper.,-39.86157989501953,11
tensor(1279),The zookeeper was fed by the giraffe.,-42.08913040161133,11
tensor(1280),The masseuse relaxed the linebacker.,-49.31394958496094,7
tensor(1281),The linebacker relaxed the masseuse.,-48.37409210205078,7
tensor(1282),The linebacker was relaxed by the masseuse.,-48.50935363769531,9
tensor(1283),The masseuse was relaxed by the linebacker.,-50.316287994384766,9
tensor(1284),The page obeyed the noble.,-51.28156280517578,7
tensor(1285),The noble obeyed the page.,-44.832794189453125,7
tensor(1286),The noble was obeyed by the page.,-47.08781051635742,9
tensor(1287),The page was obeyed by the noble.,-48.83404541015625,9
tensor(1288),The lion chased the tour-guide.,-45.08148193359375,8
tensor(1289),The tour-guide chased the lion.,-45.0561408996582,8
tensor(1290),The tour-guide was chased by the lion.,-45.33937454223633,10
tensor(1291),The lion was chased by the tour-guide.,-48.063053131103516,10
tensor(1292),The caretaker quieted the orphan.,-45.62651824951172,8
tensor(1293),The orphan quieted the caretaker.,-45.054229736328125,8
tensor(1294),The orphan was quieted by the caretaker.,-47.15309524536133,10
tensor(1295),The caretaker was quieted by the orphan.,-53.59214782714844,10
tensor(1296),The tennis player thanked the chiropractor.,-43.28078842163086,8
tensor(1297),The chiropractor thanked the tennis player.,-46.185543060302734,8
tensor(1298),The chiropractor was thanked by the tennis player.,-50.0386962890625,10
tensor(1299),The tennis player was thanked by the chiropractor.,-50.32836151123047,10
tensor(1300),The experimenter recruited the subject.,-34.269493103027344,7
tensor(1301),The subject recruited the experimenter.,-41.84043884277344,7
tensor(1302),The subject was recruited by the experimenter.,-41.05141830444336,9
tensor(1303),The experimenter was recruited by the subject.,-40.05319595336914,9
tensor(1304),The mother disciplined the toddler.,-39.127037048339844,6
tensor(1305),The toddler disciplined the mother.,-40.23060607910156,6
tensor(1306),The toddler was disciplined by the mother.,-35.42401123046875,8
tensor(1307),The mother was disciplined by the toddler.,-41.95146942138672,8
tensor(1308),The assistant principal expelled the sociopath.,-46.612281799316406,8
tensor(1309),The sociopath expelled the assistant principal.,-45.39046096801758,8
tensor(1310),The sociopath was expelled by the assistant principal.,-46.66065979003906,10
tensor(1311),The assistant principal was expelled by the sociopath.,-50.098716735839844,10
tensor(1312),The channeler sensed the ghost.,-42.484947204589844,7
tensor(1313),The ghost sensed the channeler.,-44.425941467285156,7
tensor(1314),The ghost was sensed by the channeler.,-43.659698486328125,9
tensor(1315),The channeler was sensed by the ghost.,-46.03462600708008,9
tensor(1316),The union ousted the whistle-blower.,-41.01070022583008,9
tensor(1317),The whistle-blower ousted the union.,-42.404544830322266,9
tensor(1318),The whistle-blower was ousted by the union.,-39.259761810302734,11
tensor(1319),The union was ousted by the whistle-blower.,-43.128456115722656,11
tensor(1320),The huntsman trapped the deer.,-38.136356353759766,7
tensor(1321),The deer trapped the huntsman.,-38.10457229614258,7
tensor(1322),The deer was trapped by the huntsman.,-40.859893798828125,9
tensor(1323),The huntsman was trapped by the deer.,-41.02435302734375,9
tensor(1324),The cardiologist discredited the quack.,-44.55131912231445,8
tensor(1325),The quack discredited the cardiologist.,-42.43138122558594,8
tensor(1326),The quack was discredited by the cardiologist.,-43.874732971191406,10
tensor(1327),The cardiologist was discredited by the quack.,-47.3987922668457,10
tensor(1328),The bailiff released the ruffian.,-40.877891540527344,9
tensor(1329),The ruffian released the bailiff.,-45.082183837890625,9
tensor(1330),The ruffian was released by the bailiff.,-45.15065383911133,11
tensor(1331),The bailiff was released by the ruffian.,-46.09584045410156,11
tensor(1332),The shark mauled the snorkeler.,-45.46778869628906,11
tensor(1333),The snorkeler mauled the shark.,-41.95420837402344,11
tensor(1334),The snorkeler was mauled by the shark.,-40.27846908569336,13
tensor(1335),The shark was mauled by the snorkeler.,-43.320518493652344,13
tensor(1336),The president pardoned the traitor.,-34.4906005859375,7
tensor(1337),The traitor pardoned the president.,-36.91306686401367,7
tensor(1338),The traitor was pardoned by the president.,-35.08538055419922,9
tensor(1339),The president was pardoned by the traitor.,-43.02404022216797,9
tensor(1340),The au pair spanked the girl.,-39.63753128051758,8
tensor(1341),The girl spanked the au pair.,-39.83021926879883,8
