sentence id,sentence,PLL score,nr. of tokens
tensor(905),The provost applauded the psychiatrist.,-50.94609451293945,8
tensor(906),The provost was applauded by the psychiatrist.,-55.38237380981445,10
tensor(907),The psychiatrist was applauded by the provost.,-52.03493118286133,10
tensor(908),The refugee provoked the homeless person.,-52.416595458984375,8
tensor(909),The homeless person provoked the refugee.,-47.1866340637207,8
tensor(910),The homeless person was provoked by the refugee.,-48.826866149902344,10
tensor(911),The refugee was provoked by the homeless person.,-51.87409591674805,10
tensor(912),The asylum seeker goaded the vagrant.,-57.425636291503906,10
tensor(913),The vagrant goaded the asylum seeker.,-55.16160583496094,10
tensor(914),The vagrant was goaded by the asylum seeker.,-57.79159164428711,12
tensor(915),The asylum seeker was goaded by the vagrant.,-59.566261291503906,12
tensor(916),The interpreter swindled the messenger.,-51.31723403930664,9
tensor(917),The messenger swindled the interpreter.,-52.759666442871094,9
tensor(918),The messenger was swindled by the interpreter.,-54.15217590332031,11
tensor(919),The interpreter was swindled by the messenger.,-54.04210662841797,11
tensor(920),The translator deceived the courier.,-47.18421173095703,7
tensor(921),The courier deceived the translator.,-46.07411575317383,7
tensor(922),The courier was deceived by the translator.,-46.9414176940918,9
tensor(923),The translator was deceived by the courier.,-48.66944885253906,9
tensor(924),The gangster hated the governor.,-45.08942413330078,8
tensor(925),The governor hated the gangster.,-44.57801055908203,8
tensor(926),The governor was hated by the gangster.,-50.072837829589844,10
tensor(927),The gangster was hated by the governor.,-48.710845947265625,10
tensor(928),The hoodlum abhorred the chancellor.,-55.46009063720703,10
tensor(929),The chancellor abhorred the hoodlum.,-55.36833953857422,10
tensor(930),The chancellor was abhorred by the hoodlum.,-60.2374153137207,12
tensor(931),The hoodlum was abhorred by the chancellor.,-59.81389617919922,12
tensor(932),The planner convinced the customer.,-45.128021240234375,7
tensor(933),The customer convinced the planner.,-47.40788269042969,7
tensor(934),The customer was convinced by the planner.,-48.00609588623047,9
tensor(935),The planner was convinced by the customer.,-47.909454345703125,9
tensor(936),The organizer persuaded the buyer.,-45.440582275390625,7
tensor(937),The buyer persuaded the organizer.,-46.70659637451172,7
tensor(938),The buyer was persuaded by the organizer.,-49.400299072265625,9
tensor(939),The organizer was persuaded by the buyer.,-48.647220611572266,9
tensor(940),The wizard protected the gnome.,-43.97803497314453,8
tensor(941),The gnome protected the wizard.,-44.19525146484375,8
tensor(942),The gnome was protected by the wizard.,-44.5306282043457,10
tensor(943),The wizard was protected by the gnome.,-45.466487884521484,10
tensor(944),The sorcerer defended the dwarf.,-46.53178024291992,7
tensor(945),The dwarf defended the sorcerer.,-46.58824157714844,7
tensor(946),The dwarf was defended by the sorcerer.,-48.34718322753906,9
tensor(947),The sorcerer was defended by the dwarf.,-48.06043243408203,9
tensor(948),The student befuddled the professor.,-43.28475570678711,9
tensor(949),The professor befuddled the student.,-40.47690963745117,9
tensor(950),The professor was befuddled by the student.,-42.64752197265625,11
tensor(951),The student was befuddled by the professor.,-45.516685485839844,11
tensor(952),The scholar confused the lecturer.,-46.500640869140625,7
tensor(953),The lecturer confused the scholar.,-47.06626510620117,7
tensor(954),The lecturer was confused by the scholar.,-49.43740463256836,9
tensor(955),The scholar was confused by the lecturer.,-47.916847229003906,9
tensor(956),The invader spotted the sentry.,-44.913780212402344,9
tensor(957),The sentry spotted the invader.,-45.635963439941406,9
tensor(958),The sentry was spotted by the invader.,-48.41997528076172,11
tensor(959),The invader was spotted by the sentry.,-47.49840545654297,11
tensor(960),The intruder sighted the watchman.,-48.814640045166016,9
tensor(961),The watchman sighted the intruder.,-47.906944274902344,9
tensor(962),The watchman was sighted by the intruder.,-51.170135498046875,11
tensor(963),The intruder was sighted by the watchman.,-49.063785552978516,11
tensor(964),The supplier reimbursed the merchant.,-44.880558013916016,8
tensor(965),The merchant reimbursed the supplier.,-44.59959030151367,8
tensor(966),The merchant was reimbursed by the supplier.,-46.145694732666016,10
tensor(967),The supplier was reimbursed by the merchant.,-45.81257629394531,10
tensor(968),The wholesaler compensated the trader.,-53.71612548828125,8
tensor(969),The trader compensated the wholesaler.,-50.03444290161133,8
tensor(970),The trader was compensated by the wholesaler.,-49.74900436401367,10
tensor(971),The wholesaler was compensated by the trader.,-54.62784194946289,10
tensor(972),The accuser confronted the vandal.,-47.488101959228516,7
tensor(973),The vandal confronted the accuser.,-43.40568923950195,7
tensor(974),The vandal was confronted by the accuser.,-45.65596389770508,9
tensor(975),The accuser was confronted by the vandal.,-47.657772064208984,9
tensor(976),The plaintiff accosted the thug.,-51.19770050048828,9
tensor(977),The thug accosted the plaintiff.,-50.79161071777344,9
tensor(978),The thug was accosted by the plaintiff.,-51.696022033691406,11
tensor(979),The plaintiff was accosted by the thug.,-47.69441223144531,11
tensor(980),The trickster bemused the idiot.,-52.50825119018555,10
tensor(981),The idiot bemused the trickster.,-53.907928466796875,10
tensor(982),The idiot was bemused by the trickster.,-51.59466552734375,12
tensor(983),The trickster was bemused by the idiot.,-54.483360290527344,12
tensor(984),The swindler puzzled the fool.,-52.18885803222656,9
tensor(985),The fool puzzled the swindler.,-53.524925231933594,9
tensor(986),The fool was puzzled by the swindler.,-52.93171691894531,11
tensor(987),The swindler was puzzled by the fool.,-55.285850524902344,11
tensor(988),The protestor quoted the leader.,-47.09761428833008,8
tensor(989),The leader quoted the protestor.,-48.219146728515625,8
tensor(990),The leader was quoted by the protestor.,-48.9748420715332,10
tensor(991),The protestor was quoted by the leader.,-49.06230545043945,10
tensor(992),The striker cited the chief.,-53.36555099487305,7
tensor(993),The chief cited the striker.,-51.33049392700195,7
tensor(994),The chief was cited by the striker.,-50.95461654663086,9
tensor(995),The striker was cited by the chief.,-51.053619384765625,9
tensor(996),The postal worker repulsed the taxi-driver.,-60.21235275268555,12
tensor(997),The taxi-driver repulsed the postal worker.,-55.99443435668945,12
tensor(998),The taxi-driver was repulsed by the postal worker.,-56.79484558105469,14
tensor(999),The postal worker was repulsed by the taxi-driver.,-59.866065979003906,14
tensor(1000),The letter carrier disgusted the cabbie.,-55.16919708251953,10
tensor(1001),The cabbie disgusted the letter carrier.,-51.87261962890625,10
tensor(1002),The cabbie was disgusted by the letter carrier.,-55.16413879394531,12
tensor(1003),The letter carrier was disgusted by the cabbie.,-55.965518951416016,12
tensor(1004),The competitor agitated the rival.,-52.57625961303711,7
tensor(1005),The rival agitated the competitor.,-53.27342987060547,7
tensor(1006),The rival was agitated by the competitor.,-54.52165603637695,9
tensor(1007),The competitor was agitated by the rival.,-53.7326545715332,9
tensor(1008),The contender flustered the opponent.,-50.67767333984375,9
tensor(1009),The opponent flustered the contender.,-52.773284912109375,9
tensor(1010),The opponent was flustered by the contender.,-52.435508728027344,11
tensor(1011),The contender was flustered by the opponent.,-51.45966720581055,11
tensor(1012),The culprit betrayed the hunter.,-46.362213134765625,7
tensor(1013),The hunter betrayed the culprit.,-45.11888122558594,7
tensor(1014),The hunter was betrayed by the culprit.,-46.992637634277344,9
tensor(1015),The culprit was betrayed by the hunter.,-47.62057876586914,9
tensor(1016),The botanist respected the partner.,-54.378780364990234,9
tensor(1017),The partner respected the botanist.,-56.65105438232422,9
tensor(1018),The partner was respected by the botanist.,-56.94710922241211,11
tensor(1019),The botanist was respected by the partner.,-58.00954055786133,11
tensor(1020),The flora specialist esteemed the collaborator.,-65.80853271484375,8
tensor(1021),The collaborator esteemed the flora specialist.,-67.53977966308594,8
tensor(1022),The collaborator was esteemed by the flora specialist.,-68.67581176757812,10
tensor(1023),The flora specialist was esteemed by the collaborator.,-69.27738189697266,10
tensor(1024),The pacifist placated the zealot.,-55.519134521484375,10
tensor(1025),The zealot placated the pacifist.,-54.74222946166992,10
tensor(1026),The zealot was placated by the pacifist.,-52.680137634277344,12
tensor(1027),The pacifist was placated by the zealot.,-53.037452697753906,12
tensor(1028),The scoundrel beat the protagonist.,-44.719913482666016,9
tensor(1029),The protagonist beat the scoundrel.,-42.17930221557617,9
tensor(1030),The protagonist was beaten by the scoundrel.,-45.12677001953125,11
tensor(1031),The scoundrel was beaten by the protagonist.,-47.674346923828125,11
tensor(1032),The rogue defeated the main character.,-43.586734771728516,8
tensor(1033),The main character defeated the rogue.,-43.92781448364258,8
tensor(1034),The main character was defeated by the rogue.,-43.475093841552734,10
tensor(1035),The rogue was defeated by the main character.,-44.58714294433594,10
tensor(1036),The sociologist accepted the offer.,-43.85247802734375,8
tensor(1037),The offer accepted the sociologist.,-56.921485900878906,8
tensor(1038),The offer was accepted by the sociologist.,-47.06481170654297,10
tensor(1039),The sociologist was accepted by the offer.,-57.81291198730469,10
tensor(1040),The boyfriend basted the turkey.,-46.15045166015625,8
tensor(1041),The turkey basted the boyfriend.,-48.118804931640625,8
tensor(1042),The turkey was basted by the boyfriend.,-50.85513687133789,10
tensor(1043),The boyfriend was basted by the turkey.,-54.174415588378906,10
tensor(1044),The caseworker posed the question.,-44.32096862792969,9
tensor(1045),The question posed the caseworker.,-49.9019775390625,9
tensor(1046),The question was posed by the caseworker.,-43.75038146972656,11
tensor(1047),The caseworker was posed by the question.,-55.432334899902344,11
tensor(1048),The ditch digger bent the wire.,-47.82917022705078,9
tensor(1049),The wire bent the ditch digger.,-53.589630126953125,9
tensor(1050),The wire was bent by the ditch digger.,-47.445640563964844,11
tensor(1051),The ditch digger was bent by the wire.,-53.47654342651367,11
tensor(1052),The uncle hung the ornament.,-46.59886169433594,7
tensor(1053),The ornament hung the uncle.,-57.5131721496582,7
tensor(1054),The ornament was hung by the uncle.,-52.57754135131836,9
tensor(1055),The uncle was hung by the ornament.,-51.886383056640625,9
tensor(1056),The attendant pressed the button.,-35.23509216308594,7
tensor(1057),The button pressed the attendant.,-48.40488815307617,7
tensor(1058),The button was pressed by the attendant.,-44.63966751098633,9
tensor(1059),The attendant was pressed by the button.,-49.0968017578125,9
tensor(1060),The bum stole the necklace.,-38.79155731201172,7
tensor(1061),The necklace stole the bum.,-43.809696197509766,7
tensor(1062),The necklace was stolen by the bum.,-42.57518005371094,9
tensor(1063),The bum was stolen by the necklace.,-50.72499084472656,9
tensor(1064),The potter molded the clay.,-51.166114807128906,8
tensor(1065),The clay molded the potter.,-53.405296325683594,8
tensor(1066),The clay was molded by the potter.,-47.81058120727539,10
tensor(1067),The potter was molded by the clay.,-49.77442169189453,10
tensor(1068),The guarantor initialed the form.,-53.548912048339844,9
tensor(1069),The form initialed the guarantor.,-59.27367401123047,9
tensor(1070),The form was initialed by the guarantor.,-55.74388885498047,11
tensor(1071),The guarantor was initialed by the form.,-59.55064010620117,11
tensor(1072),The couch-potato forgot the umbrella.,-54.796119689941406,10
tensor(1073),The umbrella forgot the couch-potato.,-57.581764221191406,10
tensor(1074),The umbrella was forgotten by the couch-potato.,-59.148529052734375,12
tensor(1075),The couch-potato was forgotten by the umbrella.,-64.33796691894531,12
tensor(1076),The groupie attended the concert.,-46.852012634277344,8
tensor(1077),The concert attended the groupie.,-56.89616775512695,8
tensor(1078),The concert was attended by the groupie.,-54.980995178222656,10
tensor(1079),The groupie was attended by the concert.,-57.296730041503906,10
tensor(1080),The hacker memorized the password.,-42.251678466796875,8
tensor(1081),The password memorized the hacker.,-50.30751037597656,8
tensor(1082),The password was memorized by the hacker.,-42.48195266723633,10
tensor(1083),The hacker was memorized by the password.,-50.79840850830078,10
tensor(1084),The marine packed the bag.,-45.07413864135742,7
tensor(1085),The bag packed the marine.,-48.620323181152344,7
tensor(1086),The bag was packed by the marine.,-44.882633209228516,9
tensor(1087),The marine was packed by the bag.,-50.57735824584961,9
tensor(1088),The seamstress ironed the shirt.,-45.139801025390625,9
tensor(1089),The shirt ironed the seamstress.,-60.19431686401367,9
tensor(1090),The shirt was ironed by the seamstress.,-44.27321243286133,11
tensor(1091),The seamstress was ironed by the shirt.,-59.7335205078125,11
tensor(1092),The confectioner sprinkled the sugar.,-51.352779388427734,9
tensor(1093),The sugar sprinkled the confectioner.,-55.540374755859375,9
tensor(1094),The sugar was sprinkled by the confectioner.,-50.09272003173828,11
tensor(1095),The confectioner was sprinkled by the sugar.,-59.272605895996094,11
tensor(1096),The voter sealed the envelope.,-46.19315719604492,7
tensor(1097),The envelope sealed the voter.,-48.610862731933594,7
tensor(1098),The envelope was sealed by the voter.,-44.14166259765625,9
tensor(1099),The voter was sealed by the envelope.,-50.25065612792969,9
tensor(1100),The fisherman emptied the trashcan.,-45.732749938964844,8
tensor(1101),The trashcan emptied the fisherman.,-51.82333755493164,8
tensor(1102),The trashcan was emptied by the fisherman.,-46.6052360534668,10
tensor(1103),The fisherman was emptied by the trashcan.,-53.354026794433594,10
tensor(1104),The cellist received the prize.,-44.72362518310547,8
tensor(1105),The prize received the cellist.,-55.17795944213867,8
tensor(1106),The prize was received by the cellist.,-49.32200241088867,10
tensor(1107),The cellist was received by the prize.,-54.845462799072266,10
tensor(1108),The cheapskate rated the service.,-47.775089263916016,10
tensor(1109),The service rated the cheapskate.,-50.145137786865234,10
tensor(1110),The service was rated by the cheapskate.,-51.210365295410156,12
tensor(1111),The cheapskate was rated by the service.,-54.686649322509766,12
tensor(1112),The schoolgirl borrowed the key.,-46.67035675048828,8
tensor(1113),The key borrowed the schoolgirl.,-54.070735931396484,8
tensor(1114),The key was borrowed by the schoolgirl.,-49.368934631347656,10
tensor(1115),The schoolgirl was borrowed by the key.,-54.94518280029297,10
tensor(1116),The bookworm recited the poem.,-45.82765579223633,9
tensor(1117),The poem recited the bookworm.,-54.38347625732422,9
tensor(1118),The poem was recited by the bookworm.,-51.74591827392578,11
tensor(1119),The bookworm was recited by the poem.,-56.48956298828125,11
tensor(1120),The diver recharged the battery.,-43.83552551269531,8
tensor(1121),The battery recharged the diver.,-45.87408447265625,8
tensor(1122),The battery was recharged by the diver.,-46.34751510620117,10
tensor(1123),The diver was recharged by the battery.,-48.466644287109375,10
tensor(1124),The poker player won the game.,-35.83872985839844,8
tensor(1125),The game won the poker player.,-46.655967712402344,8
tensor(1126),The game was won by the poker player.,-41.63086700439453,10
tensor(1127),The poker player was won by the game.,-47.54041290283203,10
tensor(1128),The copycat redecorated the apartment.,-50.252506256103516,11
tensor(1129),The apartment redecorated the copycat.,-56.099830627441406,11
tensor(1130),The apartment was redecorated by the copycat.,-54.53162384033203,13
tensor(1131),The copycat was redecorated by the apartment.,-59.55696105957031,13
tensor(1132),The winemaker uncorked the bottle.,-49.20343017578125,10
tensor(1133),The bottle uncorked the winemaker.,-55.85981750488281,10
tensor(1134),The bottle was uncorked by the winemaker.,-50.352237701416016,12
tensor(1135),The winemaker was uncorked by the bottle.,-53.49433135986328,12
tensor(1136),The exterminator filed the complaint.,-39.762264251708984,8
tensor(1137),The complaint filed the exterminator.,-51.556949615478516,8
tensor(1138),The complaint was filed by the exterminator.,-45.09359359741211,10
tensor(1139),The exterminator was filed by the complaint.,-52.56150817871094,10
tensor(1140),The minuteman loaded the gun.,-44.615806579589844,9
tensor(1141),The gun loaded the minuteman.,-53.799530029296875,9
tensor(1142),The gun was loaded by the minuteman.,-48.12558364868164,11
tensor(1143),The minuteman was loaded by the gun.,-51.86256790161133,11
tensor(1144),The bookseller calculated the profit.,-48.49713134765625,8
tensor(1145),The profit calculated the bookseller.,-60.083736419677734,8
tensor(1146),The profit was calculated by the bookseller.,-50.005615234375,10
tensor(1147),The bookseller was calculated by the profit.,-56.7531623840332,10
tensor(1148),The count inherited the painting.,-48.13295364379883,7
tensor(1149),The painting inherited the count.,-49.27735900878906,7
tensor(1150),The painting was inherited by the count.,-48.98126220703125,9
tensor(1151),The count was inherited by the painting.,-51.1727409362793,9
tensor(1152),The groundskeeper changed the light bulb.,-43.88407897949219,9
tensor(1153),The light bulb changed the groundskeeper.,-53.7769775390625,9
tensor(1154),The light bulb was changed by the groundskeeper.,-49.78203582763672,11
tensor(1155),The groundskeeper was changed by the light bulb.,-56.65046310424805,11
tensor(1156),The marcher sang the anthem.,-43.64524459838867,8
tensor(1157),The anthem sang the marcher.,-50.573482513427734,8
tensor(1158),The anthem was sung by the marcher.,-45.819278717041016,10
tensor(1159),The marcher was sung by the anthem.,-54.06044387817383,10
tensor(1160),The deckhand unlocked the door.,-51.612510681152344,8
tensor(1161),The door unlocked the deckhand.,-51.732086181640625,8
tensor(1162),The door was unlocked by the deckhand.,-46.2789421081543,10
tensor(1163),The deckhand was unlocked by the door.,-55.11898422241211,10
tensor(1164),The supremacist established the fund.,-50.26629638671875,7
tensor(1165),The fund established the supremacist.,-55.775733947753906,7
tensor(1166),The fund was established by the supremacist.,-50.00897216796875,9
tensor(1167),The supremacist was established by the fund.,-52.59469223022461,9
tensor(1168),The house sitter watered the plant.,-49.557586669921875,9
tensor(1169),The plant watered the house sitter.,-55.54970932006836,9
tensor(1170),The plant was watered by the house sitter.,-52.03929138183594,11
tensor(1171),The house sitter was watered by the plant.,-56.090576171875,11
tensor(1172),The interviewee wrinkled the suit.,-49.75703430175781,9
tensor(1173),The suit wrinkled the interviewee.,-51.75272750854492,9
tensor(1174),The suit was wrinkled by the interviewee.,-52.09333038330078,11
tensor(1175),The interviewee was wrinkled by the suit.,-52.88546371459961,11
tensor(1176),The cryptographer sent the letter.,-43.29633712768555,8
tensor(1177),The letter sent the cryptographer.,-46.45252990722656,8
tensor(1178),The letter was sent by the cryptographer.,-43.47236251831055,10
tensor(1179),The cryptographer was sent by the letter.,-53.20977783203125,10
tensor(1180),The bellboy erased the message.,-48.095516204833984,8
tensor(1181),The message erased the bellboy.,-50.572513580322266,8
tensor(1182),The message was erased by the bellboy.,-49.639137268066406,10
tensor(1183),The bellboy was erased by the message.,-55.49815368652344,10
tensor(1184),The forger shipped the package.,-45.2054557800293,8
tensor(1185),The package shipped the forger.,-54.77384948730469,8
tensor(1186),The package was shipped by the forger.,-49.03584289550781,10
tensor(1187),The forger was shipped by the package.,-52.53565216064453,10
tensor(1188),The crackhead smoked the pipe.,-41.969482421875,8
tensor(1189),The pipe smoked the crackhead.,-45.33831787109375,8
tensor(1190),The pipe was smoked by the crackhead.,-45.58403778076172,10
tensor(1191),The crackhead was smoked by the pipe.,-48.710662841796875,10
tensor(1192),The manicurist rescheduled the appointment.,-45.114158630371094,11
tensor(1193),The appointment rescheduled the manicurist.,-55.38261032104492,11
tensor(1194),The appointment was rescheduled by the manicurist.,-54.152061462402344,13
tensor(1195),The manicurist was rescheduled by the appointment.,-56.513431549072266,13
tensor(1196),The charlatan burned the contract.,-49.53749084472656,9
tensor(1197),The contract burned the charlatan.,-53.933170318603516,9
tensor(1198),The contract was burnt by the charlatan.,-54.730628967285156,11
tensor(1199),The charlatan was burnt by the contract.,-54.76899337768555,11
tensor(1200),The tanner placed the order.,-50.90945053100586,8
tensor(1201),The order placed the tanner.,-53.63898468017578,8
tensor(1202),The order was placed by the tanner.,-47.30145263671875,10
tensor(1203),The tanner was placed by the order.,-54.76557922363281,10
tensor(1204),The archaeologist canceled the trip.,-44.048038482666016,8
tensor(1205),The trip canceled the archaeologist.,-53.34357833862305,8
tensor(1206),The trip was canceled by the archaeologist.,-48.4001350402832,10
tensor(1207),The archaeologist was canceled by the trip.,-53.302223205566406,10
tensor(1208),The Frenchman sliced the baguette.,-47.839996337890625,9
tensor(1209),The baguette sliced the Frenchman.,-50.95695114135742,9
tensor(1210),The baguette was sliced by the Frenchman.,-48.63275146484375,11
tensor(1211),The Frenchman was sliced by the baguette.,-50.069915771484375,11
tensor(1212),The producer cast the actress.,-42.47120666503906,7
tensor(1213),The actress cast the producer.,-44.83613967895508,7
tensor(1214),The actress was cast by the producer.,-42.19925308227539,9
tensor(1215),The producer was cast by the actress.,-43.41840744018555,9
tensor(1216),The exorcist vanquished the spirit.,-46.35763931274414,8
tensor(1217),The spirit vanquished the exorcist.,-47.9468879699707,8
tensor(1218),The spirit was vanquished by the exorcist.,-46.53744888305664,10
tensor(1219),The exorcist was vanquished by the spirit.,-49.641841888427734,10
tensor(1220),The barber shaved the old man.,-43.681861877441406,9
tensor(1221),The old man shaved the barber.,-42.89634704589844,9
tensor(1222),The old man was shaved by the barber.,-47.00055694580078,11
tensor(1223),The barber was shaved by the old man.,-47.210540771484375,11
tensor(1224),The paparazzi stalked the pop star.,-46.918174743652344,12
tensor(1225),The pop star stalked the paparazzi.,-47.33254623413086,12
tensor(1226),The pop star was stalked by the paparazzi.,-48.66480255126953,14
tensor(1227),The paparazzi was stalked by the pop star.,-54.479217529296875,14
tensor(1228),The brunette tipped the busboy.,-48.29853820800781,9
tensor(1229),The busboy tipped the brunette.,-49.80628204345703,9
tensor(1230),The busboy was tipped by the brunette.,-53.671104431152344,11
tensor(1231),The brunette was tipped by the busboy.,-51.99421691894531,11
tensor(1232),The roommate adopted the newborn.,-44.2258415222168,7
tensor(1233),The newborn adopted the roommate.,-48.08597946166992,7
tensor(1234),The newborn was adopted by the roommate.,-45.50608444213867,9
tensor(1235),The roommate was adopted by the newborn.,-48.65503692626953,9
tensor(1236),The cartoonist sketched the unicyclist.,-55.481231689453125,12
tensor(1237),The unicyclist sketched the cartoonist.,-58.337974548339844,12
tensor(1238),The unicyclist was sketched by the cartoonist.,-56.56120300292969,14
tensor(1239),The cartoonist was sketched by the unicyclist.,-59.15924835205078,14
tensor(1240),The streetwalker undercharged the seaman.,-62.20928192138672,10
tensor(1241),The seaman undercharged the streetwalker.,-62.84321975708008,10
tensor(1242),The seaman was undercharged by the streetwalker.,-65.70525360107422,12
tensor(1243),The streetwalker was undercharged by the seaman.,-64.01264953613281,12
tensor(1244),The urologist treated the widower.,-50.08197784423828,10
tensor(1245),The widower treated the urologist.,-56.026145935058594,10
tensor(1246),The widower was treated by the urologist.,-52.4589958190918,12
tensor(1247),The urologist was treated by the widower.,-54.30989074707031,12
tensor(1248),The jury acquitted the economist.,-40.75485610961914,7
tensor(1249),The economist acquitted the jury.,-47.40589904785156,7
tensor(1250),The economist was acquitted by the jury.,-44.298492431640625,9
tensor(1251),The jury was acquitted by the economist.,-46.84684753417969,9
tensor(1252),The freshman dodged the bully.,-44.903541564941406,7
tensor(1253),The bully dodged the freshman.,-48.699851989746094,7
tensor(1254),The bully was dodged by the freshman.,-51.032012939453125,9
tensor(1255),The freshman was dodged by the bully.,-48.900238037109375,9
tensor(1256),The nun reproached the hedonist.,-56.4354248046875,10
tensor(1257),The hedonist reproached the nun.,-56.81655502319336,10
tensor(1258),The hedonist was reproached by the nun.,-60.61700439453125,12
tensor(1259),The nun was reproached by the hedonist.,-57.857208251953125,12
tensor(1260),The librarian admonished the plagiarist.,-49.50441360473633,10
tensor(1261),The plagiarist admonished the librarian.,-50.561012268066406,10
tensor(1262),The plagiarist was admonished by the librarian.,-52.98387145996094,12
tensor(1263),The librarian was admonished by the plagiarist.,-52.74265670776367,12
tensor(1264),The colonel supervised the cadet.,-47.9820556640625,8
tensor(1265),The cadet supervised the colonel.,-51.42620849609375,8
tensor(1266),The cadet was supervised by the colonel.,-48.14939880371094,10
tensor(1267),The colonel was supervised by the cadet.,-47.97951126098633,10
tensor(1268),The abolitionist hid the slave.,-51.176239013671875,8
tensor(1269),The slave hid the abolitionist.,-50.457275390625,8
tensor(1270),The slave was hidden by the abolitionist.,-50.620182037353516,10
tensor(1271),The abolitionist was hidden by the slave.,-52.80562973022461,10
tensor(1272),The personal trainer weighed the Olympian.,-55.22971725463867,9
tensor(1273),The Olympian weighed the personal trainer.,-54.74319839477539,9
tensor(1274),The Olympian was weighed by the personal trainer.,-56.357643127441406,11
tensor(1275),The personal trainer was weighed by the Olympian.,-56.999542236328125,11
tensor(1276),The zookeeper fed the giraffe.,-46.16312789916992,10
tensor(1277),The giraffe fed the zookeeper.,-44.34326934814453,10
tensor(1278),The giraffe was fed by the zookeeper.,-44.39454650878906,12
tensor(1279),The zookeeper was fed by the giraffe.,-49.903602600097656,12
tensor(1280),The masseuse relaxed the linebacker.,-56.0343132019043,8
tensor(1281),The linebacker relaxed the masseuse.,-57.34589385986328,8
tensor(1282),The linebacker was relaxed by the masseuse.,-58.313682556152344,10
tensor(1283),The masseuse was relaxed by the linebacker.,-57.05562973022461,10
tensor(1284),The page obeyed the noble.,-57.97264099121094,8
tensor(1285),The noble obeyed the page.,-50.96694564819336,8
tensor(1286),The noble was obeyed by the page.,-55.167728424072266,10
tensor(1287),The page was obeyed by the noble.,-56.33660888671875,10
tensor(1288),The lion chased the tour-guide.,-53.829734802246094,9
tensor(1289),The tour-guide chased the lion.,-52.67497253417969,9
tensor(1290),The tour-guide was chased by the lion.,-54.633174896240234,11
tensor(1291),The lion was chased by the tour-guide.,-53.955833435058594,11
tensor(1292),The caretaker quieted the orphan.,-54.33271789550781,9
tensor(1293),The orphan quieted the caretaker.,-53.6444091796875,9
tensor(1294),The orphan was quieted by the caretaker.,-56.45645523071289,11
tensor(1295),The caretaker was quieted by the orphan.,-58.569068908691406,11
tensor(1296),The tennis player thanked the chiropractor.,-50.013153076171875,9
tensor(1297),The chiropractor thanked the tennis player.,-52.51632308959961,9
tensor(1298),The chiropractor was thanked by the tennis player.,-53.771427154541016,11
tensor(1299),The tennis player was thanked by the chiropractor.,-55.83807373046875,11
tensor(1300),The experimenter recruited the subject.,-47.22010803222656,8
tensor(1301),The subject recruited the experimenter.,-48.6793098449707,8
tensor(1302),The subject was recruited by the experimenter.,-50.51655960083008,10
tensor(1303),The experimenter was recruited by the subject.,-48.905921936035156,10
tensor(1304),The mother disciplined the toddler.,-43.742340087890625,7
tensor(1305),The toddler disciplined the mother.,-44.52878952026367,7
tensor(1306),The toddler was disciplined by the mother.,-43.987266540527344,9
tensor(1307),The mother was disciplined by the toddler.,-46.849334716796875,9
tensor(1308),The assistant principal expelled the sociopath.,-53.97471618652344,9
tensor(1309),The sociopath expelled the assistant principal.,-53.80329132080078,9
tensor(1310),The sociopath was expelled by the assistant principal.,-52.85680389404297,11
tensor(1311),The assistant principal was expelled by the sociopath.,-57.47645950317383,11
tensor(1312),The channeler sensed the ghost.,-49.93077087402344,8
tensor(1313),The ghost sensed the channeler.,-53.1224479675293,8
tensor(1314),The ghost was sensed by the channeler.,-48.14847946166992,10
tensor(1315),The channeler was sensed by the ghost.,-52.895103454589844,10
tensor(1316),The union ousted the whistle-blower.,-47.13764953613281,10
tensor(1317),The whistle-blower ousted the union.,-54.00432205200195,10
tensor(1318),The whistle-blower was ousted by the union.,-47.185115814208984,12
tensor(1319),The union was ousted by the whistle-blower.,-49.1376838684082,12
tensor(1320),The huntsman trapped the deer.,-48.632179260253906,8
tensor(1321),The deer trapped the huntsman.,-45.941986083984375,8
tensor(1322),The deer was trapped by the huntsman.,-45.50071716308594,10
tensor(1323),The huntsman was trapped by the deer.,-49.101619720458984,10
tensor(1324),The cardiologist discredited the quack.,-55.3659553527832,9
tensor(1325),The quack discredited the cardiologist.,-50.07541275024414,9
tensor(1326),The quack was discredited by the cardiologist.,-51.342872619628906,11
tensor(1327),The cardiologist was discredited by the quack.,-56.5789794921875,11
tensor(1328),The bailiff released the ruffian.,-46.29021453857422,10
tensor(1329),The ruffian released the bailiff.,-53.00210952758789,10
tensor(1330),The ruffian was released by the bailiff.,-55.005157470703125,12
tensor(1331),The bailiff was released by the ruffian.,-52.648406982421875,12
tensor(1332),The shark mauled the snorkeler.,-45.44743347167969,12
tensor(1333),The snorkeler mauled the shark.,-49.28241729736328,12
tensor(1334),The snorkeler was mauled by the shark.,-48.6351203918457,14
tensor(1335),The shark was mauled by the snorkeler.,-46.94539260864258,14
tensor(1336),The president pardoned the traitor.,-38.735469818115234,8
tensor(1337),The traitor pardoned the president.,-41.003562927246094,8
tensor(1338),The traitor was pardoned by the president.,-40.742069244384766,10
tensor(1339),The president was pardoned by the traitor.,-42.684486389160156,10
tensor(1340),The au pair spanked the girl.,-46.958988189697266,9
tensor(1341),The girl spanked the au pair.,-46.24170684814453,9
